상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
당곡길,2,28,17816542,41.1,58.9,2.8,26.1,29.7,27,8.9,5.5,6827716,9616086,365616,3718657,4705094,4383295,1872525,1398616
당산로10길,3,58,14353489,58,42,2.9,18,31.1,21,27,0,1892999,1050725,72464,376087,1146623,821739,526812,0
당산로16길,3,155,2813215,51.8,48.2,0.6,20.2,29.7,32.8,8.6,8.1,1152990,1145152,10613,413811,609101,787001,253601,224015
당산로18길,2,160,541898,58.3,41.7,0,0,58.3,0,0,41.7,485294,56604,0,0,485294,0,0,56604
당산로28길,2,137,12900369,53.4,46.6,1.1,22.3,29,21.4,20.6,5.6,5970659,5192300,96698,1930900,3419351,2750864,2177251,787895
당산로31길,12,302,75186456,41.5,58.5,0.5,23.4,31.3,24.3,14.7,5.7,24458580,35893971,274610,13507062,17301345,15077758,10372737,3819038
당산로37길,6,80,107823525,44.7,55.3,1,28.7,37.9,21.1,9.2,2,41538038,48395974,712882,23321381,34557786,21632669,7889403,1819892
당산로38길,6,75.66666667,32987809,52.9,47.1,0.9,27.7,36.3,18.5,12.4,4.1,15196297,11773079,163882,5821284,10533235,5689251,3638306,1123418
당산로44길,2,19,17349306,28.1,71.9,0.2,14.9,38.7,35,9.9,1.3,5007639,11229167,23611,2121528,6234722,6258333,1422222,176389
당산로48길,2,15,13566216,36.2,63.8,0.8,29.2,25.5,19.7,18.7,6.1,4724839,7156818,42017,3879994,3083291,1780904,2335787,759664
당산로52길,2,32,5475518,30.7,69.3,0,53,29.5,9.4,8.2,0,1340690,3200690,0,2415172,1391724,375862,358621,0
대림로22길,1,9,4402532,32.5,67.5,0,15.8,9.6,45.3,28.4,1,1318636,3083896,0,781095,374952,1726769,1496489,23227
대림로29길,5,99,36015233,37.7,62.3,0.5,43.9,35.3,11.1,7.4,1.8,9568893,14691828,129920,9674898,8951629,3098197,1825120,580957
대림로34길,2,31,3963625,26.3,73.7,0,19,24.9,34.4,18.5,3.1,821703,3141922,0,300237,679485,650317,2052509,281077
대림로44길,1,18,2906015,30.9,69.1,0,41.6,19,22.6,15.6,1.2,1160837,1745178,0,1152994,451001,886315,368644,47061
대사관로30가길,1,2,19056034,53.1,46.9,2.2,30.8,39.8,14,7.2,6.1,9137931,8012931,409483,5586207,6232759,2590517,1370690,961207
대사관로31길,7,72,54478188,42.5,57.5,0.6,44.4,32.2,14.2,6.1,2.4,19859420,24251512,145238,19229154,13383668,7551763,2511966,1289145
대사관로34길,3,28,20777529,54.1,45.9,1.9,36.4,37.3,12.7,6.5,5.3,10203758,8668599,409483,6673467,6681887,2736654,1409660,961207
대학5길,2,57,7394511,51.4,48.6,0,33.9,35.8,14.2,13.3,2.8,3381181,4013330,0,2630073,2464467,956528,1105961,237482
대학길,9,289,60588773,57.8,42.2,1.1,50.3,29.1,9.3,8.1,2,30490683,30098090,952351,26411734,15758173,6707569,4520054,6238892
대흥로21길,4,117.5,42479316,38.4,61.6,19.2,45.9,15.3,7.2,10.7,1.8,17408489,25070827,8121323,18369134,7369123,3158861,4526079,934796
덕릉로122길,1,12,234783,62.9,37.1,0,12.9,37.1,37.1,0,12.9,173913,60870,0,26087,78261,78261,0,52174
덕릉로24길,2,15,4338926,48,52,0.8,15.5,40.3,24.9,16.2,2.4,1744517,2594409,41290,461075,1455484,1262797,973763,144517
덕릉로28길,5,24,22512731,34.9,65.1,6.6,43,18.6,15.2,15.1,1.5,8066311,13004859,1008640,8003683,4066912,4361889,3157637,472411
덕릉로30길,3,80,43924113,19.2,80.8,12.7,54.9,12,8.5,10.7,1.1,15013017,28911096,3090314,13758832,3804287,4550472,18247473,472735
덕릉로42길,1,18,6332090,35.7,64.3,3.2,30.2,27.7,18.3,15.1,5.5,2382181,3949909,91769,1437721,2179524,1147118,948284,527674
덕릉로54길,2,93,15220252,44.8,55.2,1.4,31.9,25.8,22,13.9,5,7319878,7900374,102792,4139030,4221620,3646226,2255230,855354
덕릉로59아길,4,10.5,9600000,30.8,69.2,8,16.4,38.9,20.6,13.9,2.2,2872859,6727141,683333,1479694,3640661,2221597,1291548,283167
덕릉로63가길,3,34,18551613,38.9,61.1,8.8,16.6,35.5,20,14.4,4.7,6941433,11610180,1316356,2767575,6298615,4446520,2786454,936093
덕릉로73길,1,14,21463281,32.5,67.5,2.6,18.5,17.8,41.2,17.5,2.3,5996620,13912596,414745,3092692,3460276,8603555,3698016,639932
덕릉로83길,6,221,58013549,44.9,55.1,2.8,29.1,21,23.2,17.3,6.7,23569100,30419493,1093967,13234981,10741815,13985535,11453676,3478621
도곡로77길,4,64,11143216,41.7,58.3,11.3,24,15.4,29.2,17.6,2.5,4100768,6331585,767393,2319234,1814537,3555936,1618737,356515
도당로15길,9,95,37512013,47.3,52.7,2.8,26.7,32.6,22,10.3,5.6,16557535,18763548,851312,9325480,10796412,8256297,4274145,1817439
도림로108나길,1,28,3693590,41,59,2.6,23,43.6,15.4,15.4,0,1501282,1666667,44872,732051,1129487,584615,676923,0
도림로113길,2,6,36427720,39,61,2,42.1,30.1,16.4,7.4,1.9,13306247,19453535,649670,13231039,10112296,5448872,2546594,771312
도림로12길,1,20,4857511,46.9,53.1,0,29.3,41.9,22,4.5,2.3,2110016,2747495,0,1322359,2116218,1012258,246752,159924
도림로147길,9,156,13592001,54,46,0.9,18.6,38,29.7,9.4,3.3,6159810,4844114,48273,1926817,3730577,3542947,1202567,552748
도림로31길,4,72,37786524,39.3,60.7,1.7,36,30.8,14.9,11.8,4.8,11237665,17543321,374646,9133360,9167848,4800734,3825060,1479340
도림로38길,2,52,47812944,46.1,53.9,0.5,29.7,37,18.3,10.1,4.5,14985106,17701074,126111,9336155,11493976,6236442,3890289,1603209
도림로41길,1,56,19324664,39,61,0.4,46.5,39.2,9.2,4.2,0.5,7896709,11427955,60371,8293695,8005102,2067249,800373,97874
도림로53길,1,5,2067669,27.2,72.8,0,20.5,27.2,36.3,13.6,2.4,447368,1428571,0,285714,646617,530075,379699,33835
도봉로109길,5,107,68402559,41.9,58.1,1.3,32.1,33.1,16.8,11.8,4.9,27257538,37678791,755089,18649805,20759657,12277669,8051524,4442585
도봉로10다길,3,76,18414198,37.6,62.4,1.1,48.2,30.3,12.4,6.2,1.8,6430372,11983826,299976,8595442,5603166,2158398,1411228,345988
도봉로10라길,3,76,19446456,38.2,61.8,1,47.1,31.5,12.8,6,1.6,6874322,12572134,299560,8881027,6031736,2347131,1541494,345508
도봉로110길,4,110,51656269,45.8,54.2,3.2,37.1,28.5,16.8,10.4,3.9,23136012,28520257,1357135,17377718,13894468,9534464,6779061,2713423
도봉로113길,5,116,74464178,40.8,59.2,2.6,36.6,31.1,16.4,10,3.3,31498220,42965958,1440139,24114697,23627830,13605250,7776867,3899395
도봉로114길,3,40,33981227,35.2,64.8,4.1,38.7,23.2,15.7,13.2,5.1,11728402,22252825,1266230,12996733,7771809,5366862,4605783,1973810
도봉로13가길,4,20,39480153,37.5,62.5,2.7,35.8,27.2,18.1,11.2,4.9,14551460,22429004,916214,12840124,10247472,6282397,4559238,2135021
도봉로13길,4,53,32857428,41.5,58.5,3.4,31.6,21.5,21.1,15.1,7.3,12794228,18040215,835859,8380879,6498110,6611813,5656874,2850910
도봉로150길,8,178,113769531,45.2,54.8,2.7,30.6,27.3,21.3,13.1,4.9,49014786,57398603,2431292,31818677,28008155,23255617,15075283,5824367
도봉로152길,1,32,13463903,43.4,56.6,1.8,35.1,29,19.8,9.5,4.8,5368503,7072753,246838,3868988,3496711,2500917,1609001,718802
도봉로153길,7,159.6666667,41363992,45.8,54.2,3.5,27.1,29.1,21.2,12.7,6.3,17385635,21219323,861445,8593021,10829205,9582573,5817663,2921051
도봉로156길,1,4,3475000,55.4,44.6,4.8,26.5,35.1,15.7,14.5,3.5,1868797,1606203,140050,1067885,879692,617097,643356,126920
도봉로165길,4,39,30560789,45.6,54.4,2.6,33.1,24.1,23.3,11.1,5.9,12709989,15415995,606162,8153745,6770632,6702938,3987098,1905411
도봉로169나길,3,39,30560789,45.6,54.4,2.6,33.1,24.1,23.3,11.1,5.9,12709989,15415995,606162,8153745,6770632,6702938,3987098,1905411
도봉로18길,1,6,13006659,43.9,56.1,1.1,25,30.9,23.1,13.8,6,5646125,6499645,119088,2683844,3969557,2779184,1692462,901636
도봉로20가길,3,17,9512354,51.2,48.8,0.9,32.6,33.9,18.7,10.3,3.6,4509907,3790909,82168,2812704,2410024,1701981,956993,336946
도봉로28길,1,17,18202889,44.1,55.9,3,29.8,28.7,19.5,12.3,6.7,8075935,9066208,455815,4761377,5230104,3325461,2353062,1016324
도봉로29길,1,50,4568266,27.8,72.2,37.3,3.3,16.8,29,4.2,9.3,2376479,1890862,876441,184875,531409,899602,1330957,444056
도봉로30길,1,17,18202889,44.1,55.9,3,29.8,28.7,19.5,12.3,6.7,8075935,9066208,455815,4761377,5230104,3325461,2353062,1016324
도봉로35길,2,3,4762687,49.4,50.6,1.1,31.5,29.3,10.1,17.9,10.1,1904478,2214179,50746,1114179,1390299,276866,926119,360448
도봉로38길,3,103,28790972,45.3,54.7,1.2,26.4,31.1,23.6,12.2,5.5,11612257,12746565,265084,6070356,7518425,5815619,3161140,1528200
도봉로46길,4,81,25410710,41.7,58.3,3.1,26,23.3,25.3,19.3,3,10260662,15150048,613667,5237548,5623330,6249583,6714664,971918
도봉로53길,10,155,63118035,37.1,62.9,3,35.2,26.9,16.3,11.7,6.9,22062732,36581410,1414572,19373023,15579246,10356755,7892262,4028287
도봉로57길,2,89,22166245,39.8,60.2,2.6,35.2,29.3,16.2,11.7,5.1,8779182,11469522,369318,6414554,5886674,3474723,2911139,1192297
도봉로73길,1,13,607383,56.1,43.9,0,36.4,31.8,31.8,0,0,359061,248322,0,197987,208054,201342,0,0
도봉로78길,12,176,103542463,29.2,70.8,7.7,44.9,18.8,12.6,12.2,3.9,35268977,68273486,5318484,35480531,17971723,13798613,26989799,3983313
도봉로81길,3,23,17538498,54,46,1.3,34.3,26.6,15.8,12.3,9.7,8564896,7681978,152167,5613142,4263917,2739708,2081724,1396217
도봉로87길,2,40,33953636,52,48,2.4,38.1,34.7,16.9,5.8,2,17673863,16279773,923114,13340880,11408934,5744029,1646534,890145
도봉로8길,1,60,8578072,100,0,0,0,2.6,4.6,48.7,44.1,8577705,0,0,0,201343,634228,3586818,4155317
도봉산3길,7,119,36434758,46,54,2.7,34.6,20.8,19.8,15.5,6.7,17440587,18994171,772288,10482707,7069208,7758320,6745175,3607060
도신로15길,3,56,40275549,41.5,58.5,2.1,35.3,34.3,17.8,7.9,2.5,15173505,20234403,704829,11642572,12342041,6440658,3164840,1112972
도신로19길,3,26,20518542,42.2,57.8,9.2,51.8,15.9,13,7.9,2.2,7365386,12055973,1667959,9330587,3204540,3137288,1533099,547888
도신로29길,1,64,10449146,48.4,51.6,0.6,24.2,43.6,17.3,11.5,2.7,5951864,3971641,44872,2527832,3539409,1805124,1831353,174914
도영로7길,2,21,13388056,52.2,47.8,3.1,37.3,33.7,17.2,4.8,3.8,6278125,5806169,366628,4242879,3935266,2478114,708131,353279
도화2길,2,94,9651066,53.1,46.9,0.3,37.6,20,24.9,13.6,3.5,3705579,3531833,12000,1953224,1350814,2232144,1438423,250808
도화4길,2,122.5,21277361,48.9,51.1,0.9,37.1,31.4,18.2,9.1,3.3,9473473,10050278,225833,7211667,5985972,3357917,1813195,929167
도화길,4,320,73684369,50,50,0.9,32.7,34,17.4,11.1,4,31149921,30976464,565688,18511967,21721231,11041900,7023588,3262010
독립문로8길,4,24,8792601,31.4,68.6,1.8,28.4,34.9,21.1,7.7,6.1,2723272,6069329,85246,2319193,2937245,2011673,836549,602695
독막로19길,11,175,76487596,34.3,65.7,4.5,49.4,24.3,13.1,6.9,1.7,23442476,48851260,3140428,36348293,16395674,9820370,5327553,1261419
독막로22길,2,27,9730323,45.2,54.8,0.5,30.6,35.3,23.9,7.1,2.6,4225698,4571579,34351,2280916,3485776,2039718,780546,175972
독막로32길,2,7,3692248,58.5,41.5,1.3,50.5,20.7,23.4,2.7,1.3,1560465,1368217,27132,1286822,649612,868217,77519,19380
독막로8길,11,36,97967451,33.9,66.1,3.1,57.5,27.5,7.5,3.4,1,26287017,58927932,2098794,49852699,23808786,5867624,2706221,880827
독산로107길,1,7,243909,92.5,7.5,0,83.6,11.9,0,0,4.5,189084,6945,0,134260,52997,0,0,8772
독산로108길,3,124,33800213,48.2,51.8,2.3,21.5,27.6,21.6,20.5,6.6,15628798,16183400,405759,5874965,8161873,7498180,7500051,2371373
독산로10길,6,81,54202694,42.8,57.2,2.2,32.6,26.5,19.9,13.3,5.4,22618707,27824602,896802,13916988,11838654,11856651,8409255,3524961
독산로22길,1,105,9261592,46.2,53.8,3,31.6,9.5,27.5,19.4,9,3308833,3175440,146907,2000713,537034,1749722,1466233,583663
독산로28길,1,87,3075701,36.6,63.4,7.1,21.1,18.2,29.6,12.7,11.3,1169154,1906547,179497,571478,518114,1045933,379369,381310
독산로32길,1,87,3075701,36.6,63.4,7.1,21.1,18.2,29.6,12.7,11.3,1169154,1906547,179497,571478,518114,1045933,379369,381310
독산로35길,2,51,15320243,44.1,55.9,1.9,24.2,23.2,28,16.5,6.2,6225751,7298739,301232,3070846,2460622,3696956,3028236,966599
독산로36길,1,59,16790804,39.9,60.1,5.4,35.7,30,17,9,2.9,6477363,10313441,770622,4830088,4598652,3431214,2384377,775851
독산로38길,2,20,3224621,48.8,51.2,6.2,41,26.3,17.7,8.5,0.3,1612577,1612044,244892,1278657,869692,572296,249289,9795
독산로39길,3,51,15320243,44.1,55.9,1.9,24.2,23.2,28,16.5,6.2,6225751,7298739,301232,3070846,2460622,3696956,3028236,966599
독산로40길,7,157,22308903,43.2,56.8,2.4,29.9,32.8,20.9,10.8,3.2,9589590,12719313,388053,4974310,6579585,5376367,3693353,1297235
독산로44길,1,47,2462223,34.4,65.6,1.3,18.9,42.5,15.2,19.7,2.4,856465,1428485,17677,382526,901919,441818,472223,68788
독산로64길,1,44,5932540,30.8,69.2,2.5,44.5,17.3,19.8,13.5,2.5,1386508,3757937,91270,1719841,815873,1361111,870635,285714
독산로70길,2,66,9057657,35.1,64.9,2.6,30.7,26.5,27.6,10.8,1.9,3111772,5105885,136667,2249166,2202344,2406928,958594,263958
독산로74길,3,9,12935523,37.2,62.8,1.2,37.9,28.9,13.6,13.8,4.5,5011596,6320286,108975,3630985,2469861,1621557,1617217,1883288
독산로80길,3,9,12935523,37.2,62.8,1.2,37.9,28.9,13.6,13.8,4.5,5011596,6320286,108975,3630985,2469861,1621557,1617217,1883288
독산로85길,2,76,12946143,59.6,40.4,3.5,35,20.4,23.6,15.9,1.7,11633816,1312327,73033,924117,1463494,5685429,4756020,44050
독산로87길,1,10,1317062,31.1,68.9,0,31.1,25.7,16,16.7,10.5,447787,869275,0,279857,273894,255004,275072,233235
독서당로51길,4,2,4021001,47.6,52.4,1,14.1,45,27.2,10.5,2.2,1500748,1640438,13298,350284,1377444,964080,398846,37234
돈화문로4길,8,76,12117930,64.2,35.8,0,18.3,24.9,18.9,19.8,18.1,6482116,2892114,0,1316231,1971769,1888937,2270761,1926533
돌곶이로22나길,2,87,28283920,36.3,63.7,3.4,43.1,25.7,16.9,7.7,3.3,10519384,17764536,812774,11605417,6904736,5185910,2449000,1326083
돌곶이로23길,3,53,22006406,40.3,59.7,2.4,32.5,27.8,16.1,14.1,7.1,7981603,11731007,333242,5477526,5460091,3203127,3430301,1808325
돌곶이로25길,1,10,7236806,47,53,1.5,34.8,22.7,19.7,17.4,3.8,3135417,3668056,57639,2332639,1390972,1367361,1352778,302083
돌곶이로27길,4,165,18445461,47.2,52.8,1.7,34.1,26.6,18.2,15,4.4,7615613,8668536,296156,4993059,4148358,3034154,2826848,985578
동광로12가길,8,280,75687818,42.1,57.9,4.5,32.5,27.1,19.1,12.3,4.5,29827163,39293718,2648557,21674957,18937895,12623628,8973913,4261936
동광로1길,6,111,49771352,48.7,51.3,1.2,38.7,37.3,10.9,8,4,16705332,19932303,288846,12295821,15972368,3560110,3207557,1312937
동광로3길,9,297,49099337,41.5,58.5,4.5,27.8,32.4,18.4,12.7,4.2,13865213,19788686,1336870,7525006,12553270,6230749,4535756,1472253
동교로18길,8,102,40870374,32.1,67.9,1.7,46.7,27.6,19.7,3.4,0.9,12042345,20670051,438909,14792622,9529321,6052877,1401310,497358
동교로38길,22,68.56666667,164048380,24.5,75.5,2.6,75.2,13.3,4,4.4,0.5,41603334,122445046,3260350,119263513,25223162,8190124,6961546,1149685
동교로39길,3,4,6430894,26.2,73.8,6.3,67.3,10,11.3,5.1,0,1971236,4459658,237396,4591074,517185,775776,309463,0
동교로46길,13,37.56666667,72825707,29.3,70.7,2.3,68.4,18.6,7.3,3.3,0.1,22080820,50744887,1350164,47256454,15654147,6222661,2215236,127045
동교로9길,18,335,246036292,41.2,58.8,2.7,46.3,25.7,14.6,8,2.8,87382639,136689117,4625212,105501521,57274870,30816625,19047045,6806485
동남로81길,4,64.33333333,15625098,38.5,61.5,1.3,6.6,30.5,41.1,15.5,5,4681130,10943968,126100,1137084,3938260,5823658,3563415,1036581
동남로8길,9,226,131194823,47.7,52.3,3.2,46.1,25.9,13.3,8.8,2.7,56225834,65341850,3917278,49502953,32722296,16170114,15148734,4106307
동산로12길,2,72,22315048,36,64,3.4,31.5,30.3,24.4,8.4,2.1,7611909,11863779,542980,5590109,6004628,5042991,1824887,470094
동산로13길,2,16,7496181,39,61,3.2,23.7,28.4,29.3,10.8,4.7,2339760,3865352,148654,1379359,1523673,2154630,703399,295398
동산로19길,8,138,51845538,50.4,49.6,1.6,24.4,39.4,19,11.1,4.6,17990856,18704649,689533,8303728,13270504,7947621,4366634,2117491
동산로2길,4,32,12585274,57.9,42.1,0.4,26,32,29.1,9.4,3.2,4982321,3962697,29126,2018617,2908215,2533772,1081008,374282
동산로6길,4,110,21419554,45.9,54.1,0.6,21.9,37.6,25,12,2.9,8555395,8605500,59454,3304285,6153992,4694481,2318903,629780
동소문로13가길,3,156,22983282,34.3,65.7,3.7,26,28.2,26.3,12.5,3.2,7505227,13651238,619492,4849752,5882620,5891747,3123343,789513
동소문로13길,3,121,23625428,33.7,66.3,3.7,27.2,27.5,26.2,11.8,3.6,7292659,14378648,647661,5383068,5865285,6091693,2778922,904681
동소문로13나길,7,109,5556686,35.8,64.2,2.5,31.7,24.2,20.8,13.1,7.7,1778739,3292981,131745,1560404,1012481,1131755,766436,468900
동소문로23길,8,133,53998614,35,65,4.3,50.9,19.3,13.4,9.2,2.9,17478103,31987587,2047092,24387061,9388132,6908844,5313489,1421076
동소문로2길,2,25,3890217,51.4,48.6,1.4,50.5,25.2,17.3,5.2,0.4,1756522,1880435,73913,1727717,845652,812500,155435,21739
동소문로5길,1,31,14590601,40.8,59.2,5.6,36.1,26.5,18.6,9.1,4.1,6149334,8441267,792183,4655799,3536738,3145371,1709306,751204
동소문로6길,4,118,63586766,35,65,3.6,54,17.9,12,9.2,3.3,23077768,40508998,1747778,36834942,9030638,6357198,7779254,1836956
동숭4나길,11,116,48181534,43.4,56.6,2.6,54.1,25.4,10.5,5.4,2,17945297,27428071,1150564,24486907,11694454,4866893,2423674,750878
동숭길,16,252.5,143889966,40.8,59.2,2.2,47.1,24.4,13.9,8.9,3.5,53027961,79452119,2864145,63480992,32460669,17170507,11515044,4988730
동일로101길,2,85,6067622,41,59,0.4,24.6,22.4,37.6,10.8,4.2,2382701,3210679,22000,1359121,1192321,2030176,794742,195020
동일로109길,3,55,8201677,48.8,51.2,4.5,20.6,19.2,27.5,17.9,10.2,3478789,4057014,352803,1352022,1442486,2253571,1529365,605556
동일로123길,4,53,26517428,67.4,32.6,9.8,47.9,20.2,10.7,8.2,3.2,17747625,8769803,1479028,12602031,5988158,2874190,2809107,764914
동일로149길,9,173,62452427,46.4,53.6,3.3,27.7,29.5,20.5,14.2,4.7,26201445,31800490,1229136,13944161,17015418,12747925,10369383,2695918
동일로151길,2,65,34159492,35.1,64.9,1.9,38.6,31.7,16.6,8.2,3,10155572,19725712,599141,10862846,9158332,5384673,2733205,1143089
동일로157길,3,41,38210932,37.4,62.6,1.7,36.4,32,18.6,8.1,3.2,12849240,23441609,616408,11937413,11202472,7639689,3333470,1561399
동일로173가길,5,74.5,18784124,46.6,53.4,0.1,9.9,40.3,29.1,15,5.6,8682052,6816230,12423,1218744,4754427,3383142,4916581,1212968
동일로178길,18,283.5,120927210,41.8,58.2,2.6,51.5,20.9,11.6,10.1,3.2,48900937,62433419,2684590,52022744,24252425,14736414,12931656,4706527
동일로183길,4,88.5,16752897,42.9,57.1,0.3,21.4,38.4,23.4,13.2,3.3,6212179,8170723,18634,3461622,5026951,3017742,1918308,939646
동일로184길,4,79,18278472,42.1,57.9,2.2,46.5,24.5,14.2,9.2,3.5,7401183,9866529,343256,6918184,4340962,3328911,1650861,685538
동일로186길,1,68,6381581,45.1,54.9,3.4,54.2,21.7,7.2,10.7,2.8,2943006,3438575,223322,3130886,1512040,601205,742514,171614
동일로192길,8,193,166676303,46.2,53.8,3.9,55,18.6,11.5,7.5,3.3,75851909,90824394,5786910,86047927,32653500,21824411,14870578,5492977
동일로193길,2,63,10233511,43.7,56.3,0.5,45.9,21.5,17.3,11.2,3.5,4046594,4678528,55733,3643686,1922383,1530718,1088440,484164
동일로195길,3,36,14906503,49,51,3.6,61.4,11.9,12.4,9.1,1.5,6544324,8362179,534861,8412988,1777101,2496642,1427177,257734
동일로203가길,6,121,84959832,39.4,60.6,2,22,25.8,32.9,13.2,4,31494391,48078109,1413840,16435249,20543818,26398876,11232098,3548620
동일로207길,1,33,18706122,38.9,61.1,6.7,30.5,21.5,27.5,10.4,3.4,6815259,11890863,1104771,4716064,4176613,5613534,2355640,739500
동일로208길,2,41,14194876,23.4,76.6,2.5,42.4,30.6,16.2,6.5,1.8,3288139,10906737,334677,5597919,4605062,2383762,958643,314813
동일로217길,4,32.5,24404849,39.2,60.8,0.4,19.9,30,29.8,15,4.9,8792121,13301213,60606,4177576,6038182,6841818,3607273,1367879
동일로231길,2,32,7899265,54.7,45.3,0.3,19.5,30,28.2,16.6,5.5,4106618,3372426,25736,1113015,2081691,2239118,1644339,375147
동일로239길,5,134,14770846,34.6,65.4,13.2,19.6,21.9,24.4,14,6.9,4679178,8582425,570186,2591541,3360258,3270002,2485873,983746
동일로241가길,3,17,7581710,31.2,68.8,1,44.4,28.2,13.8,10.9,1.7,2337473,4746828,59253,2582624,1946856,1389382,998165,108023
동일로242가길,4,103,33778479,46.6,53.4,3.3,36.9,23.7,18.8,12.3,5,17007109,16771370,591202,10095803,7895494,7427585,5259390,2509005
동일로242길,10,214,60862567,42.7,57.3,1.7,19.9,17.4,24,24.9,12,26099825,29922212,533758,8801175,7587167,13475474,18123825,7500640
동일로242다길,1,39,8451707,36.7,63.3,0,13.6,23.3,32.9,24.2,6,2546817,5004882,0,828667,1938183,2590102,1822386,372360
동일로243길,4,133,51584254,43.8,56.2,3.6,34.8,27.5,19.8,11.2,3.2,21334511,25056481,1344889,15706443,12249697,9293821,5657884,2138262
동일로72길,4,34,23640141,35.6,64.4,3.9,28.5,25.4,22.2,14.3,5.7,7396479,14751408,707746,5658451,5039437,5123239,3402113,2216901
동일로99길,3,64,12440958,39.2,60.8,0.5,30.5,34.7,22.8,9.6,1.9,4556037,7153701,76428,2950566,4230991,2773700,1307052,371002
동작대로7길,7,128,65339345,43.2,56.8,1.6,37,34.6,13.2,9.6,4,26191258,32334480,807770,19725181,18997134,8256685,7197966,3541007
동호로11길,5,83,119229208,41.4,58.6,3.7,42.1,26,14.1,9,5.1,42702125,64446415,3121485,41706805,29300595,16327828,11017806,5674024
동호로14길,2,49,38903605,43.5,56.5,0.1,43,36.4,12.8,5.6,2,16162365,17720053,34307,12642342,12851739,4522296,2906835,924901
동호로15길,2,105,22456083,43.4,56.6,1.1,34,31.9,14.5,14.3,4.2,8128014,10776949,171702,5695326,6068052,3272336,2758104,939445
동호로25길,4,255,115092801,49.3,50.7,9.4,62.5,9.3,8.6,9.1,1.1,59640579,55452222,11344333,69466747,11446810,10130466,11253191,1451254
두산로13길,2,7,4392754,31.6,68.4,0.6,19.7,50,17.8,9.9,2,1185507,2985507,25362,581884,2286232,707246,455797,114493
두산로5길,4,0,431034,24.4,75.6,0,24.4,0,0,75.6,0,86207,258621,0,195402,0,0,149425,0
두텁바위로15길,3,61,5738095,47.5,52.5,0,28.9,38.1,17.8,9.3,5.9,2059524,2045238,0,980952,1661905,916667,302381,242857
두텁바위로58길,1,3,3758537,56.3,43.7,0,43.7,35.2,12.6,5.7,2.7,2203398,1555139,0,1573855,1147639,580200,330084,126759
둘레15길,4,62,25998750,48.1,51.9,2.7,31.9,32.3,17.6,12.1,3.3,10916175,11766464,487871,5642317,7684721,4300003,3650583,917147
둘레길,4,43,9410451,54.2,45.8,0.5,23.1,35.6,14.8,20,6,3442441,3769228,22917,1116100,2805419,1056876,1828224,382135
등촌로39길,8,155,83390614,49.1,50.9,3.9,31.2,25.8,22.3,11.2,5.4,35918769,41282901,2530289,22130481,20636709,18761865,9233578,3908753
등촌로55길,3,68,42663620,42.7,57.3,3.5,35.6,27.1,13.3,14.1,6.4,15776843,20650527,1209297,10587259,8537360,6134790,7363505,2595161
등촌로5가길,3,96,18115336,31.8,68.2,0.8,15,27.3,25.6,20.3,11,4100124,9595709,65059,2190713,3389160,3545784,2872233,1632883
디지털로27길,7,128,21284978,45.8,54.2,2.3,29.4,36,17.5,11.3,3.4,8182620,10195696,371876,5374177,6092292,3386166,2405119,748687
디지털로32길,25,528,629408875,59.8,40.2,0.6,40.9,35.9,14.2,5.8,2.7,295456101,195723509,3127446,182099521,178921406,75456449,34957103,16617691
디지털로32나길,7,115,469281391,60.3,39.7,0.7,47.6,32.7,9.8,5.9,3.3,251232130,176618818,3685628,186565830,137840996,49881090,32890447,16986960
디지털로38길,1,51,9175973,59.2,40.8,0.9,32.5,35.7,20.9,7,3,4063258,2766074,35780,1820251,2341891,1646641,779213,205556
디지털로54길,3,64,11150737,52.2,47.8,1,41,28.2,15.4,8.9,5.5,6655118,2915872,28000,2024098,1755966,2024863,2519335,1218728
디지털로57길,1,5,2202400,60,40,0,13.3,13.3,66.7,0,6.7,424000,372000,0,124000,60000,564000,0,48000
뚝섬로27길,6,71,33777030,47.1,52.9,1,36.3,31,15,13.9,2.7,19102437,11615582,582695,7247118,6450538,4953265,10764008,720395
뚝섬로56길,9,155,28705196,44.6,55.4,1.7,18.8,31.1,34.2,8.8,5.4,11607029,14748627,391965,3859240,8000939,9337520,2757746,2008252
마른내로12길,2,65,2666142,71.2,28.8,17.8,8.8,15.5,22.3,20.1,15.5,1401575,681102,208661,200787,338583,468504,456693,409449
마방로4길,13,492,293431292,42.7,57.3,0.7,29.8,36.5,17.9,10.7,4.3,105473589,128893034,1459319,62349363,84249417,44085025,29079583,13143918
마장로35길,3,11,6510423,55.4,44.6,6.7,18.1,45.1,19.8,5,5.2,2937158,2014102,220149,808821,2362933,895055,373258,291045
마장로35나길,3,97,5772138,48.1,51.9,1.8,18.6,33,30.9,12.4,3.3,2295571,2221781,48699,820982,1375261,1519062,609483,143866
마장로9길,2,160,64603,100,0,0,0,0,0,0,100,64603,0,0,0,0,0,0,64603
마천로51길,7,114,50032923,44.6,55.4,2,20.3,27.4,26.5,17.5,6.3,23278406,26754517,672705,7572771,14096215,13460829,10730433,3499970
