상권코드명,유사업종점포수,평균영업개월수,당월매출금액,남성매출비율,여성매출비율,연령대10매출비율,연령대20매출비율,연령대30매출비율,연령대40매출비율,연령대50매출비율,연령대60이상매출비율,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액
이촌로22길,4,161,19395706,48.8,51.2,0.3,22.4,38,13.8,15.4,10.1,8289177,10120538,46001,3085156,6930373,2898144,2842769,2607273
이태원로17길,4,41,71066584,45.8,54.2,1.4,50.4,28.5,12,5.6,2.1,28976959,34312437,666417,29778854,18541648,8191705,4502823,1607950
이태원로20가길,9,40,60203139,43.6,56.4,2.3,47.8,22.5,16.5,8.1,2.8,23252096,32354314,1430002,29310611,12135959,7400552,4407668,921618
이태원로20길,4,62,65463492,44.5,55.5,1,39.9,31.5,17.9,6.7,3,25815215,33835548,526398,23539205,20570982,10063861,3348087,1602229
이태원로26길,2,47,33567391,39.3,60.7,0,36.4,43.9,13.3,4.4,2.1,11563043,18906522,0,10476087,13167391,4615217,1393478,817391
이태원로27길,2,2,3347525,33.7,66.3,22.2,55.6,22.2,0,0,0,554455,2753465,1255447,1616150,475928,0,0,0
이태원로36길,7,154,114361966,59.1,40.9,2.1,46.7,32.3,10.6,5.8,2.4,54009745,44644070,1048357,41574535,34614210,12087973,6341897,2986847
이태원로42길,25,76.2,423253266,38.4,61.6,0.7,53.7,31.3,8,5,1.2,142269437,234049225,2346535,195206607,121069072,31702061,20629545,5364844
이화장길,14,293,93538413,32.2,67.8,2.5,41.3,27.8,16.9,8.1,3.4,25226606,51727824,1774667,28802131,23678023,13782468,6453833,2463309
인수봉로55길,3,15,3482673,37.2,62.8,2.9,11.5,55.6,25.6,2.9,1.4,992574,2019802,74257,178218,1725248,952970,34653,47030
인수봉로56길,6,27,26979907,39.7,60.3,5.2,37,26.9,15.3,10.1,5.5,10547695,16432212,1228598,8987062,7224024,4498020,3215875,1826328
인수봉로67길,1,3,7420958,32.9,67.1,2.2,35.1,25.3,19.8,16,1.6,2367483,5053475,104521,2865347,1776849,1538740,1039639,95862
인수봉로68길,2,22008,46735710,42.8,57.2,4.2,35.6,27.8,18.5,9.6,4.2,22115715,24619995,1353530,13952789,12978978,9185170,5995325,3269918
인수봉로77길,1,35,3420464,35.8,64.2,0.9,18.9,33.9,32.4,7.9,6.1,823607,1520846,31250,433802,691334,850533,207246,130289
인수봉로78길,1,16,1004790,25.9,74.1,0,14.8,37,33.3,7.4,7.4,269461,674251,0,81437,292216,365868,111377,92814
인수봉로79길,6,82,15304980,37.4,62.6,0.6,28,31.7,20.6,12.8,6.3,5158014,8230063,125693,3593113,4404019,2535743,1698002,1031509
인촌로17가길,3,22,1526902,28,72,2.2,57.8,19.6,19.1,1.3,0,541998,984904,39640,935415,268792,264370,18685,0
인촌로1길,12,166,60923106,37.9,62.1,2.1,28.2,27.2,20.9,16.8,4.7,21051579,33884275,926390,14579606,13463398,12155316,10502984,3308160
인촌로24가길,5,246,114234452,56.4,43.6,4,66,13.9,7.3,7.2,1.6,54241358,53163206,3495559,68607273,16664921,8395038,8535390,1706385
인촌로24길,17,339,246235412,53.8,46.2,7.4,64.8,12.7,6.5,7.3,1.3,125070763,121164649,16883696,154407734,35593509,17336181,18780273,3234019
인촌로27길,36,367,355668555,45.1,54.9,9.3,62.3,10.1,7.1,9.5,1.7,140104744,170677607,27974434,178124764,39585431,26586059,30314831,8196836
인촌로28길,1,62,11890654,53.8,46.2,0.9,49.4,27.2,12.4,9,1.1,4814679,4451446,50764,4371142,2554179,1314050,844383,131607
인촌로7다길,43,537.4,289928092,22.2,77.8,8.3,56.9,14.4,9.8,9,1.6,65812463,205403723,18886492,147557163,42554163,30535822,26347030,5335520
인헌3길,2,19,23950339,42.8,57.2,4.8,38,31.1,16.4,6.9,2.8,9851666,12595703,973139,7657740,7135487,3990173,1825304,865526
인헌4길,1,13,3720973,47.9,52.1,1.1,18.4,36.5,35.8,6.8,1.4,1499186,2221787,29384,629089,1542005,1127984,318684,73827
인헌6길,8,165,42922541,48.7,51.3,2.4,42.8,26.9,16.6,6.8,4.4,20259651,22662890,906959,18303736,11535248,7574533,2988882,1613183
인헌길,12,212,69445469,44.2,55.8,2.8,33.4,29,20.6,9.4,4.9,30152792,39292677,1723317,20629852,20616282,15068592,7098223,4309203
일원로9길,17,306,117236137,47.4,52.6,2.4,39.7,25.9,18.1,9.5,4.3,39187011,61694629,1556709,38340186,24964921,20029935,10842413,5147482
자동차시장1길,1,10,15850000,38.9,61.1,0.3,19.3,28.5,43.7,6.3,1.9,5067500,9345000,23750,2625625,3645000,7143125,735000,240000
자양로15길,16,226.5,98494547,45,55,2.3,28.5,25.9,24.7,11.8,6.8,37905323,47669852,1199044,23027429,21375768,21482442,11652707,6837785
자양번영로1길,6,17.5,7267743,40.6,59.4,1.7,38.9,17,25.3,15.4,1.7,2501400,3837771,64935,1942309,544118,2540444,1162950,84416
자하문로10길,7,42.16666667,60849942,32.1,67.9,0.9,56.7,25.6,8.1,7.7,1,17340530,37698806,506524,31498692,14104060,4225305,4278218,426537
자하문로24길,7,167,59765190,49.6,50.4,0.8,32.1,29.7,21.9,11,4.5,25902535,26682701,292911,14539084,15612584,12709763,6317377,3113517
자하문로41길,2,26,2086872,40.8,59.2,0,22.3,34,18.4,19.9,5.3,699868,979395,0,233968,458339,385326,448098,153533
자하문로5길,11,186,222189848,40,60,1.3,25.6,34.3,24.2,10.7,3.8,75042831,105141351,1969755,43876121,59857106,44881577,21722475,7877150
자하문로7길,22,278,253623515,40.6,59.4,1.3,27.7,32.5,24,11.1,3.5,89087726,128451999,2241634,59533823,66986367,51226393,26239936,11311575
자하문로9길,14,138,47470766,34.8,65.2,1.6,47.1,25.9,14.3,9.8,1.2,13817052,30863620,554630,20081018,10917420,5743956,3884705,3498943
잔다리로7안길,33,395,366140711,34.6,65.4,1.7,44.9,32.6,13,6,1.7,108536330,215490819,7846547,156578764,99205110,35409410,19079472,5907853
잠원로14길,1,2,1555263,37.4,62.6,0,4.3,28.9,41.7,16.6,8.5,390351,868421,0,35088,381579,447368,289474,105263
장군봉1길,9,86,58146889,43.5,56.5,3.4,38.1,33.4,12.6,8,4.5,22586506,29985958,1078147,17144317,17891180,7827243,5598560,3033016
장군봉2길,5,73.5,14784501,56.1,43.9,0,47,20.1,12.2,10.8,9.9,10499213,2368934,0,2409306,1145478,1138584,1419673,6755105
장문로45길,2,142,11331634,49.5,50.5,1.1,37.1,24.5,11.7,8.4,17.2,5095192,5638846,72115,3716827,2897307,1760577,837500,1449711
장문로6길,1,62,19332587,37.8,62.2,1.5,24.5,26.5,19.9,19.8,7.8,6542355,8544889,146863,3206801,3313374,3621307,3474117,1324783
장월로1길,23,195,99486636,19.7,80.3,8.6,62.1,10.8,9.4,7.8,1.2,26425176,73061460,7290076,53958562,14670501,13533520,8451087,1582890
장월로1마길,9,87,75720709,18,82,8.5,63.7,9.9,8.7,8,1.2,18421338,57299371,5653298,43060847,9944768,9277607,6638923,1145266
장월로3길,1,74,3332639,48.6,51.4,1.4,2.8,72.2,18,4.2,1.4,1223611,1641667,26389,250000,1809028,554167,184028,41667
장위로38길,1,22,2680333,44.6,55.4,1.3,11.4,25.5,32,26,3.8,989982,1434160,14706,274326,707327,772258,526542,128984
장위로40길,1,18,2371028,32.1,67.9,0,21.5,24.9,32.2,21.5,0,505607,1483178,0,414953,231776,657009,685047,0
장충단로8길,3,130,29436321,44.4,55.6,1,28.8,31.3,14.7,13,11.1,10471847,12414114,211111,5182708,7203293,4117787,3283574,2887487
장터2길,1,48,1409410,10.5,89.5,0,53.5,15.1,10.5,20.9,0,33929,563919,0,256846,211538,62500,66964,0
장터3길,12,223,85530904,50.1,49.9,4.2,31.9,29.4,21.9,8.6,4,40065125,35805757,2360822,20223631,25560494,16499248,7918792,3307899
장터5길,8,146.5,21633033,46.7,53.3,4.6,36,25.3,21.9,7.9,4.4,11623579,10009454,621888,5772125,4630210,7418808,2337800,852202
장터길,14,171.5,57858315,47.7,52.3,2.9,36.2,29.3,17.7,9.5,4.3,28410905,23378468,866781,14535254,17299515,11318716,5698359,2070749
장한로18길,3,62,19706140,31.7,68.3,0,15.2,44.3,33.5,5.2,1.8,5362391,11624452,0,2617873,7021382,5795505,1108553,443531
장한로25길,4,108,28989232,39.6,60.4,1.7,21.8,39.9,22,10.3,4.2,9573232,15716931,380565,5507074,9645344,5758276,2987233,1011671
장한로32길,6,267,41062014,42,58,1.1,20.8,32.8,34.2,7.7,3.4,14316413,17432330,285339,5675435,9666024,10673317,3602465,1846166
장한로5길,9,71,78292553,41.8,58.2,1,27.5,39,19.7,8.6,4.2,30472821,38492792,497942,17828333,26883032,13949257,6815402,2991647
전농로16길,6,85,18811252,40.8,59.2,10.6,24.3,24.8,25.3,11.2,3.8,7435413,11375839,1387634,3687653,4667077,5578036,2797314,693538
전농로17길,7,9,571560,75.7,24.3,0,0,24.3,75.7,0,0,369725,201835,0,0,201835,369725,0,0
전농로20길,4,48,15458029,42.3,57.7,14.2,30.7,20,17.5,14.1,3.4,6641716,8816313,1545177,4151106,3025731,2802029,3133124,800862
전농로27길,5,102,24249773,49.1,50.9,0.2,24,41,18.8,11.1,4.9,13507173,8251651,15837,3831841,7843577,3046963,6287066,733540
전농로29길,5,44,5160700,54.5,45.5,0,24,16.5,18.5,36,5,4659703,500997,0,123696,359892,398588,4237292,41232
전농로37길,1,12,23419709,54.4,45.6,6,58.7,15.6,9,7.5,3.3,11557114,9924754,1339426,11698439,3962425,2144800,1595302,741478
전농로3길,14,191,96571446,40.1,59.9,4,31.5,28.9,20.5,11.5,3.7,35415650,52950148,2829608,25496662,25261932,18814620,12468379,3494597
정릉로10길,1,64,6260163,56.8,43.2,11.3,54.6,8,12.5,11.3,2.2,3504878,2297561,744715,2792683,463415,807317,900813,93496
정릉로26길,2,61,8164815,52.9,47.1,0.9,23.4,21.6,18.1,22.7,13.2,3913154,3370075,62069,1503102,1527605,1423017,1489038,1278399
정릉로27길,4,100,16786852,42.9,57.1,3.1,40.9,17.3,23.9,11.9,2.9,6379234,9024223,335606,5601019,2806834,3759047,2368072,532877
정릉로31길,1,10,4115323,38.7,61.3,2.1,15.1,46.3,30.1,3.2,3.2,1494355,2403226,54839,540323,1790323,1225806,116935,169355
정릉로31나길,5,72,8197432,33.5,66.5,2.5,13.2,41.7,35.4,3.6,3.5,2306656,4902848,142141,888461,2968337,2583207,308964,318393
정릉로6길,1,23,12441532,33.6,66.4,6.2,78.8,3.3,3.9,6.1,1.6,4132779,8308753,675488,9550615,462901,656257,836869,259402
제기로20길,5,9,19003452,24.8,75.2,0.8,16.4,53.6,12.8,7.7,8.7,2286315,16717137,8832,1537085,14603119,1255608,722838,875970
제기로2길,4,123,6809658,40.1,59.9,4.8,59.3,24.3,6.4,4,1.2,2164895,4185362,375000,4124418,1260103,302265,186262,102210
제기로38길,4,49,2894668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제기로5길,14,121.3333333,52224323,44.1,55.9,9.3,62.2,12.1,6.5,8.5,1.4,19646973,27529626,4252682,28118719,5917203,3785596,4197368,905032
조원로12길,3,85,14614078,54.1,45.9,0.5,25.7,31.8,23.3,14.9,3.8,6751185,5774631,83904,2640079,3690690,3300055,2211786,599305
조원로13길,2,1,1526648,39.6,60.4,1.6,33.9,38,16.5,6.3,3.8,464239,890751,18433,451155,478450,269143,82760,55048
조원로18길,4,47,14830075,44.3,55.7,0,30.3,35.1,22.8,9.6,2.2,5634586,7624812,0,3870677,4639850,2718045,1638346,392481
조원로31길,1,3,182143,19.4,80.6,0,60,20,20,0,0,17857,110714,0,53571,17857,57143,0,0
조원로6길,4,35,4022381,47.8,52.2,0,20.4,34.9,20.1,20.4,4.2,1263421,1339904,0,374000,838074,647550,607681,136020
조원중앙로2길,7,149,33578652,54,46,0.6,28.1,32.9,20.5,13,4.9,17065182,13964379,166687,7265136,8272041,6497225,6196916,2631558
종로24길,9,78,12053123,53,47,1,20.7,26.6,22.5,14.9,14.2,5908819,3994193,48611,1564021,2825778,2030126,1590190,1844287
종로26길,3,7,6949882,50.9,49.1,0,19.7,33.4,25,13.1,8.7,3285208,2043730,0,826058,2160037,1231978,580004,530861
종로41길,1,41,4449489,68.7,31.3,0,12.4,30.2,49.2,4.7,3.5,2030265,1076057,0,328158,1006516,1561686,121727,88236
종로44길,1,24,15243261,40.9,59.1,0.6,28.7,34.1,15,13.6,8,6184808,7935633,21523,4583848,5210884,2583216,1227187,493784
종로51가길,1,59,1646789,40.2,59.8,0,0,0,0,30.4,69.6,995413,651376,0,0,0,0,389908,1256881
종로57길,2,13,10720000,40,60,10.5,51,17.1,6.7,11.4,3.3,3974286,5979286,993571,4615714,1882857,957857,1157857,345714
종로58가길,9,139,32099996,45.8,54.2,5,40.5,22.2,14,12.2,6.1,14063913,15552843,1097495,10846085,6528832,5092867,4137360,1914117
종로5길,8,198,88976007,60.4,39.6,0.8,22.8,35.8,27.2,11.1,2.3,40369045,24184713,538327,14501089,23301674,18071400,6654405,1486863
종로63길,1,11,2271510,58.2,41.8,3.8,28,12.3,15.5,26.7,13.6,1116012,1001058,91089,476185,343466,417033,471878,317420
종로65길,6,98,21186958,44.3,55.7,1,32.9,28.6,17.4,13.3,6.8,8587827,9775623,150654,4591915,5040975,4523294,2540020,1516595
종암로14길,3,4.5,546875,17,83,0,66,17,0,17,0,31250,515625,0,148438,31250,0,367187,0
종암로19길,3,52,6965825,44.5,55.5,5.6,25.9,23.5,18.7,16,10.3,2902312,3470374,308498,1457495,1569365,1114286,1171763,751280
종암로27길,9,215,46824167,41.7,58.3,2,27.5,31.4,24.5,11.4,3.2,18693797,28130370,542278,8658717,15157572,15799376,5077231,1588993
종암로5길,4,31,35582471,40,60,4.6,38,20.7,19.4,14.8,2.6,12905908,19411584,1087987,9368611,6590002,7599409,6760741,910744
주흥13길,1,31,4734936,46,54,0,40.3,43.7,10.7,4.1,1.1,1078596,2498373,0,1547736,1433131,413380,122673,60048
주흥길,20,308.5,113909186,47,53,1.9,37.3,35.9,14.4,5.9,4.6,44998559,50075636,1626212,35120256,33195444,13842619,5586659,5703006
중계로18길,14,16,44142056,39.1,60.9,8.3,29.9,14.3,32.7,12.7,2.2,17697826,23864569,2615319,11104063,4992884,15870025,6200813,779294
중대로9길,24,385,128625543,49.3,50.7,1.5,25.3,34.3,22.6,11.9,4.6,48985241,47450051,1124416,22613336,32435872,24081683,11712581,4467408
중랑역로13길,2,16,265403,53.8,46.2,0,26.4,45.3,9.4,9.4,9.4,132701,75829,0,75829,80569,9479,14218,28436
중랑천로10길,7,83,42111583,46.3,53.7,3.5,35.4,28.9,17.2,10.4,4.6,18318682,20975078,1191978,12920453,11968325,6919720,4276762,2016523
중랑천로12길,8,253,145611634,42.6,57.4,3.9,49.6,24.2,13.1,7.6,1.6,61048929,84562705,5179925,72503403,35725233,18702592,10851290,2649191
중림로5길,1,3,7155660,49.3,50.7,0,27.2,28.7,24.2,18.4,1.5,2976415,3500000,0,1216981,1688679,1948113,1523585,99057
중앙1길,5,155.5,22816397,50.9,49.1,4.4,32.4,31.5,22.6,6,3.1,10101872,10326035,518686,7219657,6906865,4014261,1247645,520796
중앙길,2,5,1872840,20.7,79.3,0,55.3,27.4,14,3.4,0,216049,1331481,0,640123,645679,232099,29630,0
중앙로1길,4,183,56206401,36.3,63.7,4.6,24.4,26.9,27,14.2,2.9,18787590,32012843,1855099,10920021,13594055,14724005,8104303,1602953
중앙로34길,14,434,101862005,41.6,58.4,3.2,31.2,27.2,20.9,12.3,5.2,37529811,52828175,2107192,24542266,23786118,20164661,13928770,5828984
중앙로45길,2,42,12703077,37.3,62.7,7.5,32.1,17.5,25.5,14.2,3.3,4428974,7406923,786410,3710256,2113846,3566154,1384359,274872
중앙로46길,7,198,71788426,33.8,66.2,2.4,31.3,29.8,20.8,12.2,3.6,17252444,48469970,1177989,14610324,28746580,11813641,7010215,2363669
중앙로6길,12,153,111984008,56.9,43.1,16.7,56.7,10.3,9.2,5.8,1.3,60982144,51001864,16933376,58064194,13664812,12803449,8457488,2060689
증가로10길,26,430,269288033,40.1,59.9,12.7,57.9,11.1,9.5,7.4,1.4,106741222,162546811,29529459,148532601,33657873,31877722,21152586,4537792
증가로12나길,1,4,2506452,58.9,41.1,7.6,28.3,38.5,7.6,12.7,5.1,916935,1323387,140323,504032,541935,191129,778226,84677
증가로20길,1,6,11683244,41.1,58.9,1,31.3,33.8,19.5,10.1,4.3,4870773,6812471,117808,3334017,3878226,2660813,1322844,369536
증가로24바길,1,15,2071202,37.4,62.6,5.2,32.3,22.9,17.1,13.1,9.5,626105,1289584,75000,509899,550276,344395,193808,242312
증가로25길,3,3,11504077,34.8,65.2,1.9,57.1,12.9,21.4,5.2,1.4,4410736,7093341,216617,6100662,1750514,2052658,1103863,279763
증가로29길,2,384,54495039,44.3,55.7,3.7,32.8,27.7,20.1,10.7,4.9,20909249,28275838,1589680,14935644,13592255,9729042,6629066,2709402
증가로8길,6,111,14062221,38.5,61.5,3.2,47.7,27.6,11,6.6,3.9,5713565,7297204,440111,4814142,3738994,2287373,1177439,552711
증산로15길,5,15,9577612,39.3,60.7,0.6,45.5,23.2,12.3,10.8,7.6,3724116,5853496,95186,4746180,2013924,1320388,849807,552127
증산로17길,4,65,10791210,31.8,68.2,0.7,18.1,31.6,34.8,11.2,3.6,3399483,7391727,70411,1876954,3361518,3711253,1370102,400972
증산로23길,7,36,11766063,41.1,58.9,1.4,36.2,30.1,15.8,13.8,2.7,4314687,6750588,113420,3665094,3214348,1874128,1786095,412192
증산로3길,2,77,27104602,55.9,44.1,1.8,18.7,23.7,24,20.5,11.5,14991763,9415360,370932,3496279,3853482,10053732,4926705,1705993
증산로9길,4,78,51958372,68.1,31.9,0.2,23.1,36.6,19,12.2,8.8,21887059,9167995,63427,6111966,9643408,7009566,4485972,3740717
증산서길,11,139,69774813,62.1,37.9,0.3,20.8,33.6,20.6,15,9.6,28831421,17105929,81432,7766150,13348344,11010291,8257966,5473170
지봉로17길,1,14,3147619,55.6,44.4,0,22.1,37.8,28.9,11.2,0,1519048,1400000,0,419048,8.00E+05,1290476,409524,0
지양로3길,2,22,3438621,33.3,66.7,0,25.6,39,22.9,10.6,1.9,1057167,2381454,0,754009,1355380,821142,381598,126492
진흥로12길,5,34,10657791,41.6,58.4,0.7,30.5,30.7,21.5,10.4,6.3,3994137,5732747,67075,2944128,2917910,2153578,1035330,608864
진흥로1길,12,170,49951301,48.2,51.8,1.9,31,33.5,22.9,7.9,2.9,22947083,27004218,751679,14634798,16343557,12486584,4375243,1359440
진흥로7길,8,89,42551369,48.9,51.1,1.6,28.7,36.2,21.9,10,1.7,19625920,20688280,482019,11177054,13163813,9723434,4999222,768658
창경궁로13길,6,66,7857959,53.7,46.3,0.5,23,21,23.9,20.7,10.8,3603690,3199188,19912,1603130,1300391,1427925,1590742,860778
창경궁로1길,3,79,6785021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
창경궁로27길,11,138.6666667,49788761,48.3,51.7,5.7,70.7,12.1,5.1,5.4,1,27113421,22675340,4520988,29561569,2866537,8821948,3813139,204580
창경궁로35길,10,95,55821106,49.2,50.8,9.6,48.5,13.5,13.9,11.2,3.2,22917557,26440688,3083677,21352764,8442407,7681793,6728616,2068989
창경궁로43길,9,163,56888498,29.3,70.7,1.1,41.8,27,14.7,12.2,3.2,15168160,38014162,645234,22168696,13952829,7515827,6878470,2021267
창덕궁1길,24,343.1,87585065,43.5,56.5,2,33.8,31.3,18.2,9.5,5.2,34973471,44222523,706196,21753282,33682682,13847869,6081457,3124508
창덕궁길,17,300,107522079,36.8,63.2,1.5,42,30.3,12.8,8.6,4.9,33073117,61784609,1002182,38062290,27289166,14006133,8584986,5912966
창신3길,2,30,4838571,58.8,41.2,2,52.7,20.3,17,6.7,1.3,2229286,2280714,60714,1934286,1212857,793571,422143,86429
창신6길,1,24,3489286,48.5,51.5,0.9,41.9,21,31.5,2.8,1.9,1217857,1800000,21429,1007143,825000,9.00E+05,178571,85714
창신길,7,75,9205621,54.3,45.7,1.6,47.3,22.2,22.2,4.9,1.8,3881589,4524032,91491,3271961,2424896,1786155,614737,216381
창의문로11길,3,11,3625137,39.8,60.2,0,23.8,27,17.6,22,9.7,1228070,1420034,0,475847,586981,603818,610252,371208
천장산로4길,4,84,71124204,40.5,59.5,3.9,63.9,14.5,8.7,7.9,1.1,29115486,42008718,3084381,42126913,11481008,7453590,6096884,881428
천장산로7길,17,721.5,122875158,45.1,54.9,4.4,70.9,11.6,4.8,7.1,1.1,53717975,69157183,5966530,82059462,15667075,7756679,9353417,2071995
천장산로9길,3,79,22786755,45.7,54.3,5.8,73.5,7.6,5.8,6.8,0.5,9489215,11378482,1215321,14487225,2027256,1485635,1509409,142852
천중로40길,4,119,35196742,66.6,33.4,0.5,19,29.9,18.7,24.9,7.1,15009350,3863395,18657,2586119,2825276,2429499,9894255,1118940
천중로50길,10,105,85066901,43.5,56.5,3.2,41.5,27,16,8.7,3.6,34212101,45771277,2792205,33083102,21107176,11991934,7668093,3340871
천호대로111길,11,178,34371272,43.9,56.1,1.2,36.6,29.1,19.3,10.3,3.6,13612642,16529475,300313,9492020,8242654,6564482,3985243,1557406
천호대로134길,3,70,6766463,62.9,37.1,0,22,45.1,21.5,9.7,1.6,3540854,1999390,0,934146,2110366,1678049,715244,102439
천호대로13길,4,46,3202618,36.5,63.5,0,16,40.9,29.3,13,0.8,948838,1543742,0,338794,991731,735321,412972,13762
천호대로16길,3,60,33077421,41.1,58.9,1.9,34.7,28.2,18.9,11.7,4.7,10178559,15484431,373689,8323274,7076246,5105513,3306954,1477315
천호대로170길,4,45,20446534,51.3,48.7,0.6,36.8,30.9,13.3,11.5,6.9,9805149,9345806,105594,6052103,6341218,3239648,1852613,1559780
천호대로17길,3,40,12992980,43.4,56.6,1.4,35.8,25.4,23.2,8.7,5.4,5571381,5522496,80357,3205560,2502817,3006265,1637577,661301
천호대로27길,6,123,47370366,48,52,1.6,41.4,30.2,13.2,9.6,4,21174965,21998154,481671,16073332,13058424,6118058,5262665,2178972
천호대로77나길,2,14,3506329,52.1,47.9,0,19.1,46.4,26.9,6,1.6,1400527,1391352,0,492672,1278010,734194,214965,72039
천호옛14길,4,69,9059675,45.6,54.4,1.9,22.6,35.9,20.1,14.5,5.1,3678431,4533445,78532,1772461,3198075,1797746,985790,379272
청계천로10나길,5,25,30945362,44.2,55.8,1.3,23.5,37.7,20.1,13.9,3.5,11582407,12715417,292589,4860677,9120146,5443277,3654951,926186
청계천로12가길,2,30,3500402,16.4,83.6,1.5,7.4,48,13.4,14.9,14.9,308434,2628112,8835,90763,1999598,266667,312450,258233
청구로17길,1,12,5910949,48.7,51.3,0,33.3,41.1,16.7,6.3,2.6,2469343,2346715,0,1417518,1747445,1056204,518248,76642
청구로21길,3,33.5,6747482,44,56,0,54.1,24.7,17.5,3.7,0,2164748,2334532,0,2139568,1187050,1025180,147482,0
청구로3길,13,174,92899353,45,55,2.8,30.9,31,20.5,10.4,4.4,36571806,46261841,1278535,23899434,25549267,18300028,9906133,3900251
청두곶길,8,13,36427204,33.3,66.7,1.8,53.3,18,10.5,12.1,4.3,10817905,23667965,487390,19041878,5966082,2777755,4194223,2018542
청룡3길,10,183,71560630,49.4,50.6,1.7,46.5,31.8,10.8,6.8,2.4,30439545,33995303,852296,29899476,19700859,7095497,5104098,1782621
청룡4길,4,54,24428944,43.8,56.2,4,39,29.7,16.3,9.4,1.6,10532738,12348190,762746,8274350,6959091,4159820,2319020,405901
청룡7길,14,229,111862195,48.2,51.8,2.1,45.7,30.1,12.3,7.2,2.6,48359898,53657976,1781497,44498157,30649641,13663883,8364403,3060294
청룡8길,9,174,32107950,42.3,57.7,3.6,40.2,29.7,15.6,8.2,2.6,12258338,17783480,867653,12062343,8938544,5176433,2238398,758447
청룡길,12,106,19431801,49,51,1.4,42.4,33.6,15.7,5.7,1.2,8919074,8944185,233133,6823277,5640642,3619064,1202606,344540
청룡중앙길,3,71,1081532,29.1,70.9,0,62,29.1,8.9,0,0,294582,786950,0,611503,295513,174516,0,0
청림2길,8,34,33938533,40.5,59.5,0.7,20.4,33.2,32,9.8,3.9,11802095,20137767,121343,5592209,11215530,10761325,3046256,1203203
청림5길,8,71,38427358,38.1,61.9,2,18.9,32.4,31.7,10.5,4.5,13037742,22675375,528082,6095962,11510714,11579278,4219404,1779681
청림길,5,22,20313016,43.3,56.7,0.9,21.5,30.7,32.3,10.4,4.2,7387905,11397475,93757,3531609,5956109,6520151,1862708,821049
청파로43길,14,140,72634845,19.8,80.2,10.6,62.3,8,9.8,8.1,1.1,19245226,53389619,6970202,41782018,9225145,6795176,7151906,710398
청파로45길,16,88.5,82080511,21.3,78.7,14.6,58.9,9.3,9.8,7,0.4,22064258,60016253,10459326,45556060,10181677,8851789,6668034,363625
청파로47길,51,886.3333333,544426801,21,79,10.6,59.5,10.7,9.3,8.9,1,136232174,380827986,47937272,282551637,74554057,56810154,47734276,7472767
청파로49길,13,147.5,154144483,28.5,71.5,6.4,50.6,20.9,11.3,9.1,1.6,44288606,85325444,5345018,54502746,34306394,18264743,13698364,3496786
청파로85길,3,0,1941964,32.3,67.7,0,50,29.3,8.9,11.8,0,552679,1275000,0,850893,669643,133929,173214,0
청파로93길,2,3,1047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
청황길,2,156,5225874,56.3,43.8,2.5,8.8,11.3,37.5,27.5,12.5,2731469,1754545,49650,223776,419580,2137762,1282517,372727
초록마을로8길,9,25.5,45835428,32.5,67.5,2.1,21.9,37.3,26.5,8.3,3.9,15689919,30145509,932374,10272590,16482009,11535816,4225553,2387086
충정로4길,13,109,42791534,43.1,56.9,0.4,23.8,29.4,33.1,11.3,2,9935597,12519188,63737,4404897,7234674,7344420,2955888,451170
충정로5길,5,84,20360855,35.4,64.6,0.5,18.9,31.7,33.3,13.5,2,5730743,8368143,48047,2001846,4858577,5455710,1446568,288140
충정로6길,7,37,103848861,57.4,42.6,0,17.5,38.7,26.7,16.4,0.8,44506037,29315992,13423,10863131,28516866,21037157,12556756,834697
충정로9길,6,84,46759507,52.2,47.8,4.7,35.6,22.8,21.1,12.7,3.1,20670267,18904541,1331151,11524605,10278260,8329780,6477755,1633259
탑골로2길,4,78,14629314,42.1,57.9,5.8,30.9,23.8,28.2,8.9,2.5,5733354,8087477,524936,4007749,3574069,3987845,1304251,421982
탑골로4길,4,54,6246304,28.3,71.7,5.6,15.6,34.3,37.8,5.8,0.9,1457178,4100062,253448,748000,1618833,2558072,347251,31637
토정로11길,1,39,14131426,49.1,50.9,0.3,19,32.9,29.5,12,6.3,4801720,5953378,17857,1664220,3829476,3136452,1168021,939073
토정로31길,3,53,9676018,44.8,55.2,1.3,13.2,36.1,32,13.4,3.9,3569938,5051148,87565,1060662,2507494,3296674,1288331,380361
토정로37길,7,35,17966692,37.3,62.7,0.4,41.9,38.5,15.4,3.9,0,5257000,10061154,50769,5413538,6841154,2470385,542308,0
통일로12길,2,27,14105147,51,49,1.4,18.4,10.9,25.1,23.1,21.1,6402206,5545588,55147,1480147,1344853,2434559,3192647,3440441
통일로14길,4,111,44642016,44.3,55.7,1.8,27.3,25.5,21.7,16.2,7.4,16162581,21471987,427085,8922264,8896482,8235547,7635160,3518033
통일로25길,2,104,29617292,51.4,48.6,5.4,34,23.2,22.3,11.3,3.8,13847789,14127120,970149,8643099,6845664,6491440,3661783,1362776
통일로37길,11,171,79010980,41.8,58.2,7.9,47.2,15.9,15.3,10.8,2.9,32956895,46054085,5163169,34499938,13295827,13372421,9358336,3321289
