"상권코드","기준년월코드","상권코드명","서비스업종코드.x","서비스업종코드명.x","평균영업개월수","X1년이하생존율","X1.2년생존율","X2.3년생존율","X3.5년생존율","X5년이상생존율","당월매출금액","남성매출비율","여성매출비율","연령대10매출비율","연령대20매출비율","연령대30매출비율","연령대40매출비율","연령대50매출비율","연령대60이상매출비율","남성매출금액","여성매출금액","연령대10매출금액","연령대20매출금액","연령대30매출금액","연령대40매출금액","연령대50매출금액","연령대60이상매출금액","점포수.x","총상주인구수","남성상주인구수","여성상주인구수","연령대10상주인구수","연령대20상주인구수","연령대30상주인구수","연령대40상주인구수","연령대50상주인구수","연령대60이상상주인구수","서비스업종코드.y","서비스업종코드명.y","점포수.y","유사업종점포수","총직장인구수","남성직장인구수","여성직장인구수","연령대10직장인구수","연령대20직장인구수","연령대30직장인구수","연령대40직장인구수","연령대50직장인구수","연령대60이상직장인구수","총유동인구수","남성유동인구수","여성유동인구수","연령대10유동인구수","연령대20유동인구수","연령대30유동인구수","연령대40유동인구수","연령대50유동인구수","연령대60이상유동인구수"
1656,201804,"해등로16길","CS100009","커피음료",160.5,100,100,100,100,50,41382683,41.6,58.4,4.1,25.9,28.2,23.8,13.6,4.5,16658272,24724411,1377651,9302028,11340315,10653997,6652715,2055977,6,1907,916,991,305,336,270,280,368,348,"CS100009","커피음료",6,9,183,71,112,0,30,44,65,34,10,56988,29275,27713,4550,11912,10129,10118,11349,8930
1657,201804,"해등로26길","CS100009","커피음료",62.5,0,0,0,0,0,16629059,34.6,65.4,2.3,30.9,17.7,20.5,24.6,4.1,4584009,10902435,394643,3901380,2175406,3205276,4721348,1088393,3,538,265,273,93,84,65,79,126,91,"CS100009","커피음료",2,3,64,16,48,0,16,12,14,14,8,10886,5217,5669,912,2206,1944,1759,1928,2136
1658,201804,"행당로17길","CS100009","커피음료",23,0,0,0,0,0,7831310,44.7,55.3,14.4,32.6,20,23,7.9,2.2,3401783,3853917,902934,2166616,1701159,1765482,534384,185126,1,927,450,477,105,167,147,112,176,220,"CS100009","커피음료",0,1,207,88,119,0,37,51,50,41,28,25295,12254,13041,2729,6223,4612,4369,4128,3234
1659,201804,"행당로1길","CS100009","커피음료",7,0,0,0,0,0,2810526,4.1,95.9,0,0,57.2,38.8,4.1,0,372932,2058647,0,0,1142857,1247368,41353,0,1,1212,604,608,179,178,176,169,225,285,"CS100009","커피음료",1,1,117,29,88,0,17,40,35,19,6,46996,21520,25476,3630,7507,11582,8682,8230,7366
1660,201804,"행당로8길","CS100009","커피음료",70,100,100,100,100,0,29829776,37.3,62.7,7.1,26.4,18.8,29,14.5,4.2,10834769,18995007,1661000,7105672,6391225,8278072,4666435,1727372,5,428,197,231,66,56,54,80,79,93,"CS100009","커피음료",4,5,146,39,107,0,10,32,43,53,8,13951,6514,7437,1693,2916,2879,2508,2159,1797
1662,201804,"행운1길","CS100009","커피음료",252,50,0,0,0,0,42360383,38.1,61.9,1.6,47.5,29.7,13.1,5.9,2.1,14098972,23803780,600324,19682906,10284069,4927631,1857086,550737,8,3075,1526,1549,284,694,625,405,414,653,"CS100009","커피음료",8,8,478,262,216,3,97,128,125,78,47,117529,59256,58273,5584,43211,25073,14759,14987,13915
1663,201804,"행운길","CS100009","커피음료",335,0,0,0,0,0,69761236,43.6,56.4,2.1,39.2,33.7,14.8,7.1,3,27844943,33311992,1218186,21087287,20683721,10522304,5445885,2199556,7,7484,3712,3772,615,2046,1876,890,799,1258,"CS100009","커피음료",9,13,1031,703,328,13,165,288,257,199,109,189183,93159,96024,9110,70880,43614,23539,21920,20119
1664,201804,"혜화로14길","CS100009","커피음료",53,0,0,0,0,0,12636003,40.6,59.4,1.8,32.8,17.8,29.2,14,4.4,5479586,6297420,140830,2755784,1976302,3498053,2863249,542788,1,791,371,420,145,143,130,137,108,128,"CS100009","커피음료",0,1,218,92,126,0,55,76,37,22,28,30870,15763,15107,5141,6197,5156,6143,4393,3838
1665,201804,"혜화로3길","CS100009","커피음료",320.3333333,0,0,0,0,0,82675081,43.3,56.7,4,60.6,12.5,8.5,11.6,2.7,34171481,43750111,2461154,42150437,10164293,7931840,12454545,2759323,8,1370,644,726,201,361,204,172,200,232,"CS100009","커피음료",14,17,22,14,8,0,8,2,5,4,3,39380,20570,18810,5341,17940,5918,4355,2995,2831
1667,201804,"호암로18길","CS100009","커피음료",26,0,0,0,0,0,2722267,21.7,78.3,11.1,30.8,23.5,23.3,6.8,4.6,616685,2105582,233240,923512,738500,539701,184516,102798,1,1168,611,557,163,162,198,187,211,247,"CS100009","커피음료",1,1,26,13,13,0,0,4,8,8,6,17147,10762,6385,1061,6232,3995,2869,1529,1461
1668,201804,"호암로22길","CS100009","커피음료",409.3333333,80,70,40,40,30,185541509,52.9,47.1,6.8,40.7,28.8,10.7,10.2,2.8,100368707,85172802,11620625,70872556,52994347,26582726,17723644,5747611,18,1785,1080,705,86,629,434,250,166,220,"CS100009","커피음료",16,25,64,31,33,1,2,16,21,13,11,134823,86044,48779,6696,65699,28378,14190,10287,9573
1669,201804,"호암로26길","CS100009","커피음료",596,66.67,55.56,33.33,33.33,22.22,477459155,54.8,45.2,3.9,47.3,28.4,9.9,8.2,2.4,250147282,227311873,19775290,211928530,134730079,58239342,38700597,14085317,35,6855,4409,2446,382,1948,1544,1176,798,1007,"CS100009","커피음료",29,48,628,223,405,0,72,105,142,181,128,433482,269133,164349,20815,211322,86128,48279,36691,30246
1673,201804,"홍릉로29길","CS100009","커피음료",73,0,0,0,0,0,18019651,51.6,48.4,1.1,28.3,29.4,19.6,13.9,7.7,8808959,7859131,175601,3905539,4768785,3094022,2809207,1914936,2,289,153,136,30,53,45,43,42,76,"CS100009","커피음료",0,1,27,10,17,0,3,5,5,9,5,8864,4744,4120,275,1824,1864,1285,1769,1847
1674,201804,"홍릉로5길","CS100009","커피음료",150,0,0,0,0,0,9438000,33.3,66.7,0,0,33.3,0,33.3,33.3,120000,1072462,0,0,144000,0,928462,120000,2,663,331,332,65,88,70,71,127,242,"CS100009","커피음료",1,2,253,123,130,2,20,46,77,72,36,98652,54852,43801,1606,12110,13002,15523,24288,32123
1675,201804,"홍연길","CS100009","커피음료",23,0,0,0,0,0,3585211,50.8,49.2,1.6,30.2,17.3,22.3,20.7,7.9,1726761,1579577,49296,1093662,450000,726056,744366,242958,2,915,476,439,124,114,117,158,147,255,"CS100009","커피음료",3,3,127,77,50,0,3,15,50,46,13,31261,17115,14146,623,5722,5887,6495,6417,6118
1676,201804,"홍은중앙로8길","CS100009","커피음료",13,0,0,0,0,0,5730000,50.7,49.3,4.9,42.8,28.6,14.3,8.8,0.5,3171613,2558387,167673,2247445,1576753,1130413,568356,39360,1,257,117,140,30,40,30,38,50,69,"CS100009","커피음료",2,3,34,17,17,0,5,8,8,6,7,26793,14279,12513,2251,4658,3749,5397,5598,5139
1677,201804,"홍은중앙로9길","CS100009","커피음료",34,0,0,0,0,0,21230860,47.5,52.5,3.3,28.5,27.2,19.7,16.4,5,9138441,10362623,597035,4871307,5556070,4153603,3132920,1190129,2,2416,1197,1219,268,276,266,386,442,778,"CS100009","커피음료",0,2,179,66,113,1,22,36,42,56,22,18843,9887,8956,1602,3319,2746,3764,3861,3550
1678,201804,"홍제내2나길","CS100009","커피음료",37,0,0,0,0,0,11133941,52.3,47.7,4.6,12.6,14.9,13.8,23,31,7357720,2029823,31250,67709,219107,428917,5744338,2896223,1,778,364,414,130,80,109,139,121,199,"CS100009","커피음료",1,1,92,37,55,0,9,13,29,27,14,5702,2614,3087,240,1123,972,1074,1150,1142
1679,201804,"홍제내길","CS100009","커피음료",65.5,100,100,100,100,100,28826304,48.2,51.8,2.4,36.4,20.6,19.7,14.8,6.1,15130200,11354111,487798,5782797,3776166,3765068,8922218,3750267,4,1422,663,759,198,183,218,229,214,380,"CS100009","커피음료",4,7,237,145,92,0,19,38,71,75,34,38285,18316,19969,3281,8012,7066,7106,6752,6069
1680,201804,"홍제천로2길","CS100009","커피음료",56,0,0,0,0,0,728873,57.1,42.9,7.1,14.3,50,21.4,7.1,0,320423,253521,28169,49296,306338,116197,73944,0,1,2603,1328,1275,280,372,370,374,491,716,"CS100009","커피음료",1,1,46,31,15,0,6,8,14,13,5,13365,7050,6315,216,3720,3655,1978,1729,2066
1682,201804,"홍지문2길","CS100009","커피음료",137,100,0,0,0,0,146055986,41.3,58.7,14,66.5,4.6,6.1,7.8,1,54539152,83605253,18504134,88347610,8888748,10115400,10689594,1598920,6,759,378,381,93,151,94,106,129,186,"CS100009","커피음료",4,10,90,10,80,0,9,7,16,50,8,14379,6935,7444,2961,8221,827,946,910,513
1683,201804,"홍지문길","CS100009","커피음료",123,100,0,0,0,0,116158491,39.6,60.4,14.7,63.6,5.5,7.1,7.9,1.2,40927874,67319036,14674187,66785695,8002776,8798264,8519569,1466420,5,2571,1255,1316,413,450,300,419,471,518,"CS100009","커피음료",3,9,118,35,83,0,9,13,18,53,25,20300,9874,10426,3370,10022,1578,2217,2117,995
1684,201804,"화계사길","CS100009","커피음료",111,100,100,100,100,50,12773710,48.3,51.7,4.5,27.2,28.4,21.6,12.9,5.3,5067505,6031883,247262,2393509,2750767,2660275,2268333,779244,5,732,375,357,102,105,100,114,129,182,"CS100009","커피음료",8,10,537,522,15,0,5,51,204,231,46,6968,3099,3869,1565,1248,564,1267,1517,807
1685,201804,"화곡로15길","CS100009","커피음료",228,50,50,0,0,0,46358722,45.1,54.9,1.3,34.4,33.3,15.8,10.4,4.7,17530625,26282258,687357,13751798,14648265,7054253,5356802,2314410,8,5681,2724,2957,914,860,916,971,891,1129,"CS100009","커피음료",10,15,319,139,180,0,27,58,79,99,56,63961,32145,31816,4003,13063,14548,9883,11610,10853
1686,201804,"화곡로20길","CS100009","커피음료",84,0,0,0,0,0,45580930,36.6,63.4,7.4,47,21.3,12.9,9.2,2.3,16557443,29023487,2930386,21425237,9311699,5919573,4396852,1597183,4,3332,1597,1735,530,459,687,508,464,684,"CS100009","커피음료",4,6,290,129,161,3,44,52,79,82,30,64827,32419,32409,4096,16188,14365,11005,10844,8330
1687,201804,"화곡로25길","CS100009","커피음료",141,0,0,0,0,0,86012065,39.5,60.5,5.2,47.4,22.9,14.3,7.8,2.4,34064518,51947547,4207800,39181746,19383459,13422672,7314497,2501891,5,1129,562,567,90,161,208,176,196,298,"CS100009","커피음료",4,6,273,129,144,2,44,57,57,62,51,91006,42451,48554,7118,27163,20425,13578,12759,9962
1688,201804,"화곡로31길","CS100009","커피음료",40,100,0,0,0,0,17175861,43.2,56.8,2.6,36.3,23.4,16.8,14.1,6.8,6517261,7524380,352017,4374538,2993818,2733733,2313671,1273866,2,2536,1223,1313,276,404,471,353,427,605,"CS100009","커피음료",1,2,165,83,82,0,30,47,43,24,21,33977,16278,17699,1517,9527,7569,4394,5721,5249
1689,201804,"화곡로42길","CS100009","커피음료",13,100,100,100,100,0,16116054,40.8,59.2,2.9,30.2,37.5,19,7.7,2.8,7213131,8902923,321991,4496094,5904911,2904317,1426539,1062202,2,1501,783,718,105,295,402,252,194,253,"CS100009","커피음료",1,2,120,52,68,0,6,32,33,24,25,29497,15621,13876,1783,8129,6515,5147,4581,3343
1690,201804,"화랑로11길","CS100009","커피음료",284,0,0,0,0,0,70379236,36.2,63.8,3.6,44.4,23.7,16.2,9.6,2.6,29216153,41163083,1419663,28330921,15896891,13055546,8623000,3053215,6,612,242,370,55,194,93,75,75,120,"CS100009","커피음료",6,9,40,19,21,0,8,12,7,10,3,60409,25595,34813,4831,18995,11188,9930,8322,7143
1691,201804,"화랑로18나길","CS100009","커피음료",41,0,0,0,0,0,13926316,18.3,81.7,6.3,56.2,19.8,9.7,5.9,2.1,2826119,11100197,820444,7617457,2826119,1504257,801873,356166,1,266,139,127,40,39,39,41,39,68,"CS100009","커피음료",0,2,29,21,8,0,4,3,9,12,1,9800,4980,4820,387,1973,1412,2004,2232,1792
1692,201804,"화랑로19길","CS100009","커피음료",42,0,0,0,0,0,11216842,28.7,71.3,0.2,47.7,23.2,17,11.2,0.8,3258947,7386316,14737,4728421,2464737,2094737,1214737,127895,1,1855,935,920,248,245,227,296,342,497,"CS100009","커피음료",1,1,108,56,52,0,3,12,30,38,25,42807,22026,20781,2016,7863,7233,9079,9031,7586
1696,201804,"화랑로25길","CS100009","커피음료",81,0,0,0,0,0,902837,18.8,81.2,0,23.6,9.5,18.9,43.2,4.7,196454,591489,0,151773,60284,134043,390071,51773,1,222,113,109,25,27,29,31,30,80,"CS100009","커피음료",2,2,41,19,22,0,4,17,8,5,7,10116,5301,4815,536,1587,1784,2205,2182,1823
1697,201804,"화랑로32길","CS100009","커피음료",290,100,50,50,33.33,33.33,85032330,40.7,59.3,5.6,54.6,17.6,12.3,7.3,2.5,32242818,46815261,4148004,38465416,15349398,11090462,7282347,2722456,8,4529,2215,2314,550,778,580,744,736,1141,"CS100009","커피음료",9,17,728,469,259,9,127,233,197,112,50,108135,55026,53108,3828,26705,16802,20350,23342,17108
1699,201804,"화랑로40길","CS100009","커피음료",73,0,0,0,0,0,54200790,42.8,57.2,3.4,34.2,29.4,17.7,11.1,4.2,21545553,28987037,1340082,16114158,14942957,8930222,6171578,3033592,3,2562,1316,1246,309,376,377,437,486,577,"CS100009","커피음료",4,4,256,173,83,1,22,40,66,83,44,62564,34085,28480,2917,11545,10620,11760,13944,11779
1700,201804,"화랑로43길","CS100009","커피음료",50,0,0,0,0,0,30852989,52.9,47.1,8.4,53.7,14.2,10.3,10,3.5,15545570,13701293,2141914,14300494,4619199,3305265,3510728,1369264,1,724,379,345,89,83,95,97,120,240,"CS100009","커피음료",0,2,78,32,46,1,15,12,25,17,8,6354,3428,2927,356,1267,1117,1191,1262,1161
1701,201804,"화랑로45길","CS100009","커피음료",42,0,0,0,0,0,3184293,52.1,47.9,0,25,30.9,29.7,9.4,5.1,1397537,1472401,0,569502,724696,1151213,239203,185324,1,590,279,311,79,81,90,92,87,161,"CS100009","커피음료",1,2,63,11,52,0,0,2,10,28,23,18559,10083,8476,1341,4699,3406,3229,3004,2880
1702,201804,"화랑로47길","CS100009","커피음료",9,0,0,0,0,0,6766867,40,60,2.6,30.5,23.7,16.9,21.1,5.3,2714439,4052428,155075,1828028,1556336,1104136,1738705,384587,1,564,280,284,87,85,78,101,79,134,"CS100009","커피음료",1,1,50,2,48,0,0,1,6,25,18,23917,13050,10866,1886,6173,4346,4117,3764,3631
1704,201804,"화랑로51길","CS100009","커피음료",89,100,75,75,0,0,34655668,19.3,80.7,3.7,61.9,10,15.2,7.6,1.5,8434185,26221483,1497068,17584847,3968397,7477527,3390608,737221,4,725,307,418,166,164,75,116,126,78,"CS100009","커피음료",8,15,221,87,134,0,19,24,50,82,46,4974,2023,2951,944,1284,550,1114,614,469
1705,201804,"화랑로53길","CS100009","커피음료",55,0,0,0,0,0,5945455,44.2,55.8,5.8,22.1,12.8,32.5,15.1,11.7,3118182,2513223,185950,1387603,730579,1579339,934711,813223,1,37,15,22,6,6,6,7,1,11,"CS100009","커피음료",1,1,2,2,0,0,0,0,0,1,1,216,21,195,48,139,3,15,10,1
1706,201804,"화랑로5길","CS100009","커피음료",141,0,0,0,0,0,22285726,35.7,64.3,2.4,31.5,22.4,27,12.1,4.6,7987999,12350498,437931,5882352,4231461,5769231,2702142,1315380,5,1043,509,534,159,161,126,182,148,267,"CS100009","커피음료",4,6,369,141,228,0,59,86,113,81,30,24761,11746,13015,1379,5132,4588,4928,4795,3939
1707,201804,"환일길","CS100009","커피음료",119,100,100,100,0,0,181805,25,75,0,42.1,42.1,0,15.8,0,16274,72149,0,29058,45686,0,13679,0,1,3181,1507,1674,317,549,402,435,633,845,"CS100009","커피음료",1,2,160,84,76,0,24,59,43,22,12,38277,18714,19564,1289,8616,10265,5851,7129,5128
1708,201804,"황물로15길","CS100009","커피음료",16,0,0,0,0,0,2632595,52.7,47.3,0,21.2,35.3,11.4,30.4,1.6,922220,1510135,0,197930,423650,726206,602112,482456,1,723,391,332,61,109,87,129,136,201,"CS100009","커피음료",1,2,598,428,170,0,65,132,179,138,84,19607,11772,7834,672,3394,3794,4006,4473,3270
1709,201804,"황물로3길","CS100009","커피음료",64,100,0,0,0,0,3787728,37.3,62.7,2.2,32.2,28.8,23.5,7.7,5.6,687576,1725323,33333,690939,671878,542870,177658,296222,2,3351,1639,1712,291,587,530,542,587,814,"CS100009","커피음료",2,2,772,544,228,5,139,170,164,134,160,113422,56577,56845,3843,25806,23397,21269,21236,17871
1710,201804,"회기로21길","CS100009","커피음료",70,0,0,0,0,0,111263774,43,57,12.6,67.2,6.8,5.7,6.9,0.9,49885386,61378388,15059337,72166423,8199853,7730173,6627451,1480537,7,364,181,183,35,90,61,46,43,89,"CS100009","커피음료",8,13,38,20,18,0,1,16,12,7,2,103423,48511,54912,14784,54735,11854,8872,7353,5825
1711,201804,"회기로23길","CS100009","커피음료",60,100,0,0,0,0,46369758,37.9,62.1,10.9,60.2,14.7,6.7,6.5,1.1,19904738,22077205,5250179,25799922,5081531,3223598,1803908,822807,5,646,315,331,66,232,94,64,78,112,"CS100009","커피음료",6,7,95,47,48,0,10,33,26,17,9,89299,42833,46466,12018,48461,10859,7481,6167,4314
1713,201804,"회기로28길","CS100009","커피음료",167,100,100,100,100,100,120583640,40.9,59.1,2.4,66.1,17.2,7.3,5.7,1.3,50814719,69768921,2830029,76364615,21473270,9664736,7917095,2333895,5,535,280,255,27,201,149,44,38,76,"CS100009","커피음료",1,5,175,99,76,0,20,39,34,38,44,30797,16337,14461,2674,14945,4920,3249,2913,2097
1714,201804,"회기로29길","CS100009","커피음료",102.6666667,50,50,50,50,50,68644281,40.3,59.7,3.2,62.2,18.7,9.1,5.1,1.6,26958251,41686030,2138377,43447683,13293685,5598310,3220481,945745,8,2093,1021,1072,161,767,434,215,185,331,"CS100009","커피음료",8,13,162,70,92,0,30,26,55,40,11,72420,33342,39078,7057,34646,10213,7456,6478,6570
1715,201804,"회나무로13길","CS100009","커피음료",164.5,100,0,0,0,0,56800734,32.1,67.9,1.3,37.3,38.7,15.5,4.2,3,14107851,38323663,665620,17631855,18374041,10841609,2854144,2064248,8,2103,927,1176,182,244,336,335,334,672,"CS100009","커피음료",11,13,124,50,74,0,23,30,32,20,19,41746,19548,22198,651,14150,13173,6501,3680,3592
1716,201804,"회나무로13나길","CS100009","커피음료",147,100,0,0,0,0,27606512,38,62,1.6,29.3,41.7,18.3,6.8,2.3,8592906,17155808,479688,7416600,9003534,5187001,2944656,717235,4,1855,809,1046,139,207,323,288,309,589,"CS100009","커피음료",6,6,423,261,162,0,66,211,101,27,18,36260,16726,19533,38,11190,11672,6238,3798,3324
1717,201804,"회나무로44길","CS100009","커피음료",193,0,0,0,0,0,102887321,44.6,55.4,1.2,46.2,28.9,13,8.2,2.5,40630108,50285539,805828,38401551,27659248,12556184,8766745,2726092,4,743,353,390,112,86,123,147,107,168,"CS100009","커피음료",5,8,392,215,177,5,166,121,53,22,25,74124,35931,38193,1341,32569,20777,9637,5992,3809
1718,201804,"효령로29길","CS100009","커피음료",123,0,0,0,0,0,35454951,33.3,66.7,1.4,23.7,37,26.1,8.9,3,9618415,18240792,276438,5501467,9595189,7530293,3718355,1237466,4,2341,1096,1245,374,314,448,415,332,458,"CS100009","커피음료",4,6,792,331,461,3,239,136,138,166,110,47890,22470,25420,5438,13175,9141,7405,6424,6308
1719,201804,"효령로34길","CS100009","커피음료",300,0,0,0,0,0,78862674,42.4,57.6,1,30.2,26.3,21.3,11,10.3,24787281,33522041,623536,15551401,13163355,15026629,7931794,6012610,6,1180,571,609,179,159,207,187,181,267,"CS100009","커피음료",4,7,1731,1046,685,42,474,489,341,228,157,53719,26284,27435,4490,10627,9945,8789,9329,10539
1720,201804,"효령로40길","CS100009","커피음료",208.5,100,100,100,100,100,49577171,47.6,52.4,3.4,26.8,32,25.4,9.7,2.9,19437249,19410292,983072,8879149,12944803,10868304,4002774,1169442,5,641,318,323,124,79,100,120,99,119,"CS100009","커피음료",4,7,894,533,361,2,181,309,247,112,43,17967,10299,7668,2819,2908,3708,3628,2558,2347
1721,201804,"효령로67길","CS100009","커피음료",106,0,0,0,0,0,83277753,50,50,0.3,27.4,34.6,24.4,9.6,3.6,18451677,16395918,41324,9137842,11390380,8535916,3746968,1995166,8,2720,1293,1427,503,379,518,452,350,518,"CS100009","커피음료",14,16,3599,1511,2088,13,1268,1039,674,421,184,44929,23408,21521,423,9694,12051,10310,6567,5884
1722,201804,"효령로68길","CS100009","커피음료",0.5,50,50,50,50,50,18417188,35.6,64.4,0.8,21.2,28,37.9,8.3,3.8,4987500,9711719,78125,3768750,3992188,4297656,1853906,708594,2,742,377,365,167,90,136,140,98,111,"CS100009","커피음료",4,5,562,374,188,2,79,157,180,101,43,19505,10943,8562,271,3889,5375,4869,2589,2513
1723,201804,"효령로74길","CS100009","커피음료",10,0,0,0,0,0,2377486,47.1,52.9,0,14.5,43.6,17,22.8,2.1,876427,1176019,0,261028,1046235,367396,350047,27742,1,989,480,509,154,159,191,179,141,165,"CS100009","커피음료",2,2,562,406,156,2,111,177,134,81,57,25055,13259,11796,1171,5042,5972,5323,4334,3214
1724,201804,"효창원로39길","CS100009","커피음료",63,50,50,50,0,0,15074761,43.6,56.4,1.1,22.9,36.3,20,15.6,4.2,6238100,7320212,123585,2681685,4528139,2791165,2665374,768365,4,2169,1018,1151,321,288,373,363,305,519,"CS100009","커피음료",6,6,64,24,40,1,17,14,15,11,6,40182,19514,20667,1564,7344,8868,8400,6801,7204
1725,201804,"효창원로62길","CS100009","커피음료",59.5,100,100,0,0,0,30619225,27.5,72.5,1.6,50.1,24.2,15,7.4,1.7,8295259,20089823,488332,13751922,7205991,4098383,2242129,598328,3,234,105,129,49,37,28,51,29,40,"CS100009","커피음료",4,4,233,129,104,1,41,78,66,27,20,31703,15830,15873,2867,6918,6395,5166,5650,4707
1728,201804,"효창원로8길","CS100009","커피음료",211,100,100,100,100,100,19089459,48.4,51.6,7.8,25,28.6,18.5,15.2,4.8,7979708,8490405,1125622,3753035,4631903,3516972,2511524,931057,3,590,299,291,106,87,79,112,85,121,"CS100009","커피음료",1,3,283,203,80,2,36,115,78,32,20,19075,10147,8928,1328,3287,4633,4204,3278,2345
1729,201804,"효창원로93길","CS100009","커피음료",177,0,0,0,0,0,32390666,38.1,61.9,0.3,24.4,34,27.5,11.2,2.6,9582776,14291638,44636,4945192,7611978,6843382,3601072,828156,4,1743,821,922,215,309,252,275,271,421,"CS100009","커피음료",3,4,794,463,331,0,57,206,273,225,33,76921,30112,46809,6360,24301,14311,11294,12570,8085
1731,201804,"효창원로98길","CS100009","커피음료",51,100,100,100,100,100,4532635,40.2,59.8,0.5,31.4,35.6,20.7,7,4.7,1826623,2706012,18901,1305654,1590273,1045716,324312,247779,1,4650,2299,2351,629,868,747,769,722,915,"CS100009","커피음료",4,4,599,393,206,0,47,88,171,161,132,94113,44739,49374,7984,25193,17891,16805,15793,10448
1733,201804,"후암로23길","CS100009","커피음료",12,0,0,0,0,0,2807317,27.4,72.6,0,27.5,42.6,22.5,4.9,2.5,804878,1835772,0,669919,1049593,640650,158537,121951,1,559,271,288,75,71,79,89,90,155,"CS100009","커피음료",2,2,61,33,28,0,1,9,13,29,9,11564,5763,5801,498,2433,2240,2464,1994,1935
1734,201804,"후암로30길","CS100009","커피음료",61,100,0,0,0,0,36741228,32.3,67.7,1.4,33.7,31.6,19.8,9.9,3.6,11672859,22076449,353689,12679109,9767650,5967681,3699378,1281802,2,1633,808,825,230,215,306,291,235,356,"CS100009","커피음료",4,5,42,15,27,1,12,7,7,11,4,13018,6975,6043,564,2892,2867,2788,2053,1854
1735,201804,"후암로35길","CS100009","커피음료",19,0,0,0,0,0,6040617,28.8,71.2,1.1,29.6,33.2,20.4,12.2,3.4,1685729,3490016,32497,1315377,1786906,1186558,610753,243655,2,810,396,414,103,120,107,112,150,218,"CS100009","커피음료",2,2,64,33,31,0,5,11,14,24,10,14873,8168,6705,353,3373,3534,3104,2565,1945
1736,201804,"후암로4길","CS100009","커피음료",82.5,100,100,100,100,0,42627732,52.1,47.9,2.5,32.3,27.1,23,12,3.1,18829858,20246207,422660,10885605,11634384,9804759,4544402,1784254,6,2805,1368,1437,487,411,497,436,406,568,"CS100009","커피음료",7,10,1396,725,671,0,176,266,286,499,169,25094,11316,13778,643,6674,6694,5158,3488,2437
1741,201804,"휘경로23길","CS100009","커피음료",16,0,0,0,0,0,938356,70.8,29.2,4.1,50.3,41.5,0,4.1,0,666161,272195,89537,368896,454852,0,25071,0,1,917,456,461,101,120,120,150,166,260,"CS100009","커피음료",1,1,59,24,35,0,3,9,15,19,13,24434,12609,11825,228,5515,4867,3881,4970,4974
