profit,livingPeople,numberStore,workingPeople,movingPeople,rent,gu,region
6091113.6,4048,11,2407,156899,49.72222222,마포구,영등포신촌지역
12477258.25,793,5,23,108986,49.72222222,마포구,영등포신촌지역
21159038.33,521,13,396,35290,49.72222222,마포구,영등포신촌지역
10483341.18,2618,36,1924,162934,49.72222222,마포구,영등포신촌지역
6790942.222,1344,11,86,43533,49.72222222,마포구,영등포신촌지역
15579122.17,3712,6,543,108899,49.72222222,마포구,영등포신촌지역
15589894,61,3,416,6068,49.72222222,마포구,영등포신촌지역
17289077,44,4,1676,44268,49.72222222,마포구,영등포신촌지역
17363558.63,495,17,71,68747,49.72222222,마포구,영등포신촌지역
1213222,839,1,19,40446,49.72222222,마포구,영등포신촌지역
6973426,1042,3,382,39009,49.72222222,마포구,영등포신촌지역
19770159.25,851,5,1780,61678,49.72222222,마포구,영등포신촌지역
43092115.5,378,2,83,21746,49.72222222,마포구,영등포신촌지역
7116710.917,6022,18,2715,111007,49.72222222,마포구,영등포신촌지역
2018486,3840,3,232,40675,49.72222222,마포구,영등포신촌지역
3905348.5,973,7,55,21994,49.72222222,마포구,영등포신촌지역
6100406.6,4048,17,2407,149737,49.72222222,마포구,영등포신촌지역
6430894,686,3,68,13200,49.72222222,마포구,영등포신촌지역
1011450,902,2,44,15687,49.72222222,마포구,영등포신촌지역
17289077,44,4,1676,44268,49.72222222,마포구,영등포신촌지역
2752662.75,2286,6,162,61650,49.72222222,마포구,영등포신촌지역
8821631.625,896,14,928,46943,49.72222222,마포구,영등포신촌지역
10036722.87,3117,19,3761,145142,49.72222222,마포구,영등포신촌지역
7116710.917,6022,18,2715,111007,49.72222222,마포구,영등포신촌지역
20222049.31,5712,17,894,80573,49.72222222,마포구,영등포신촌지역
14131426,514,1,624,19777,49.72222222,마포구,영등포신촌지역
5494109.333,2194,13,597,91843,49.72222222,마포구,영등포신촌지역
9676018,199,3,2113,18251,49.72222222,마포구,영등포신촌지역
17659813,1015,3,282,43976,49.72222222,마포구,영등포신촌지역
2018486,3840,3,232,40675,49.72222222,마포구,영등포신촌지역
12280728.17,569,4,174,69042,49.72222222,마포구,영등포신촌지역
753545,3181,2,160,43745,49.72222222,마포구,영등포신촌지역
20977488,3466,5,631,67341,49.72222222,마포구,영등포신촌지역
3954789.5,973,5,55,22995,49.72222222,마포구,영등포신촌지역
9045466.5,633,4,132,46024,49.72222222,마포구,영등포신촌지역
5251336.75,1229,9,192,73619,49.72222222,마포구,영등포신촌지역
5180261.571,2555,13,1465,96396,49.72222222,마포구,영등포신촌지역
26304223.71,3236,19,695,69596,49.72222222,마포구,영등포신촌지역
14007347.33,1926,10,1662,94884,49.72222222,마포구,영등포신촌지역
181805,3181,2,160,38277,49.72222222,마포구,영등포신촌지역
13641457,6345,38,2261,242870,49.72222222,마포구,영등포신촌지역
6002313.5,2113,3,94,92957,49.72222222,마포구,영등포신촌지역
5789009,676,8,213,16410,49.72222222,마포구,영등포신촌지역
9211208.25,1743,4,794,74368,49.72222222,마포구,영등포신촌지역
5180261.571,2555,13,1465,96396,49.72222222,마포구,영등포신촌지역
7092453.667,1042,2,382,41211,49.72222222,마포구,영등포신촌지역
5188930.667,572,8,24,66243,49.72222222,마포구,영등포신촌지역
5351029.818,2194,12,597,94396,49.72222222,마포구,영등포신촌지역
931305,839,1,19,29516,49.72222222,마포구,영등포신촌지역
8821631.625,896,14,928,46943,49.72222222,마포구,영등포신촌지역
23890351.43,3236,14,695,73370,49.72222222,마포구,영등포신촌지역
12356453,3330,6,173,126797,49.72222222,마포구,영등포신촌지역
12356453,3330,6,173,126797,49.72222222,마포구,영등포신촌지역
10606139,633,3,132,43463,49.72222222,마포구,영등포신촌지역
10030143.83,252,12,56,21698,49.72222222,마포구,영등포신촌지역
17966692,44,7,1676,42525,49.72222222,마포구,영등포신촌지역
19530885.17,2357,25,3243,167487,49.72222222,마포구,영등포신촌지역
20155485.5,1198,19,1111,140330,49.72222222,마포구,영등포신촌지역
19564288.07,823,29,227,68176,49.72222222,마포구,영등포신촌지역
4865267,572,13,24,55562,49.72222222,마포구,영등포신촌지역
4865267,572,13,24,55562,49.72222222,마포구,영등포신촌지역
13571431.3,6345,26,2261,252755,49.72222222,마포구,영등포신촌지역
4865267,572,13,24,55562,49.72222222,마포구,영등포신촌지역
4865267,572,13,24,55562,49.72222222,마포구,영등포신촌지역
10036722.87,3117,19,3761,145142,49.72222222,마포구,영등포신촌지역
10606139,633,3,132,43463,49.72222222,마포구,영등포신촌지역
19161767.67,3466,5,631,62183,49.72222222,마포구,영등포신촌지역
19297220.92,1198,24,1111,131325,49.72222222,마포구,영등포신촌지역
9365789,2033,28,345,102460,49.72222222,마포구,영등포신촌지역
10131342.17,356,13,46,24398,49.72222222,마포구,영등포신촌지역
8984333.25,2061,7,799,47759,49.72222222,마포구,영등포신촌지역
12697998,514,1,624,21558,49.72222222,마포구,영등포신촌지역
10735120.11,2618,44,1924,160651,49.72222222,마포구,영등포신촌지역
5263194,4650,3,599,99707,49.72222222,마포구,영등포신촌지역
12540235.67,148,8,531,28976,49.72222222,마포구,영등포신촌지역
10074362.81,3117,23,3761,128009,49.72222222,마포구,영등포신촌지역
15718502.67,296,14,171,11983,49.72222222,마포구,영등포신촌지역
5188930.667,572,8,24,66243,49.72222222,마포구,영등포신촌지역
8097666.5,1743,4,794,76921,49.72222222,마포구,영등포신촌지역
5188930.667,572,8,24,66243,49.72222222,마포구,영등포신촌지역
2321213,2286,4,162,61251,49.72222222,마포구,영등포신촌지역
5887287.667,2555,10,1465,101614,49.72222222,마포구,영등포신촌지역
753545,3181,2,160,43745,49.72222222,마포구,영등포신촌지역
1099237,902,3,44,13296,49.72222222,마포구,영등포신촌지역
9676018,199,3,2113,18251,49.72222222,마포구,영등포신촌지역
6750540.333,5632,17,795,135211,49.72222222,마포구,영등포신촌지역
9045466.5,633,4,132,46024,49.72222222,마포구,영등포신촌지역
10074362.81,3117,23,3761,128009,49.72222222,마포구,영등포신촌지역
26009128.75,1539,6,1233,21750,49.72222222,마포구,영등포신촌지역
10619829,3330,4,173,154368,49.72222222,마포구,영등포신촌지역
18524824.75,851,5,1780,62286,49.72222222,마포구,영등포신촌지역
17628389.25,356,17,46,23452,49.72222222,마포구,영등포신촌지역
8794803,252,15,56,20481,49.72222222,마포구,영등포신촌지역
5188930.667,572,8,24,66243,49.72222222,마포구,영등포신촌지역
4532635,4650,4,599,94113,49.72222222,마포구,영등포신촌지역
14472141,621,4,126,79834,49.72222222,마포구,영등포신촌지역
14584357.67,2061,6,799,49647,49.72222222,마포구,영등포신촌지역
4532635,4650,4,599,94113,49.72222222,마포구,영등포신촌지역
19770159.25,851,5,1780,61678,49.72222222,마포구,영등포신촌지역
8337984,733,1,5,13629,49.72222222,마포구,영등포신촌지역
1011450,902,2,44,15687,49.72222222,마포구,영등포신촌지역
5263194,4650,3,599,99707,49.72222222,마포구,영등포신촌지역
9572846.154,3805,32,1147,128688,49.72222222,마포구,영등포신촌지역
6707576,261,3,58,11668,49.72222222,마포구,영등포신촌지역
2863265.5,1184,3,781,27436,49.72222222,마포구,영등포신촌지역
4865267,572,13,24,55562,49.72222222,마포구,영등포신촌지역
5363946,1184,1,781,28420,49.72222222,마포구,영등포신촌지역
25994080.5,1508,12,988,80239,49.72222222,마포구,영등포신촌지역
10122801.08,3805,42,1147,126283,49.72222222,마포구,영등포신촌지역
13608823,686,11,393,57508,49.72222222,마포구,영등포신촌지역
17289077,44,4,1676,44268,49.72222222,마포구,영등포신촌지역
15454558.5,3712,7,543,108418,49.72222222,마포구,영등포신촌지역
10735120.11,2618,44,1924,160651,49.72222222,마포구,영등포신촌지역
10619829,3330,4,173,154368,49.72222222,마포구,영등포신촌지역
10215930,199,2,2113,17876,49.72222222,마포구,영등포신촌지역
7436609,1322,5,323,54942,49.72222222,마포구,영등포신촌지역
1099237,902,3,44,13296,49.72222222,마포구,영등포신촌지역
10215930,199,2,2113,17876,49.72222222,마포구,영등포신촌지역
3494434.667,1189,5,21,20448,49.72222222,마포구,영등포신촌지역
10192571.29,896,8,928,51498,49.72222222,마포구,영등포신촌지역
5188930.667,572,8,24,66243,49.72222222,마포구,영등포신촌지역
22859618.22,1508,13,988,82132,49.72222222,마포구,영등포신촌지역
9243170,296,9,171,12230,49.72222222,마포구,영등포신촌지역
35060856,378,2,83,22714,49.72222222,마포구,영등포신촌지역
5854698.667,1322,7,323,53213,49.72222222,마포구,영등포신촌지역
10192571.29,896,8,928,51498,49.72222222,마포구,영등포신촌지역
18071998,61,1,416,5841,49.72222222,마포구,영등포신촌지역
12240323,987,2,242,40933,44.7,서대문구,기타지역
14972813.25,2093,6,19,86775,44.7,서대문구,기타지역
2631527.5,2235,4,311,63359,44.7,서대문구,기타지역
14972813.25,2093,6,19,86775,44.7,서대문구,기타지역
184359,553,1,76,12285,44.7,서대문구,기타지역
3272477.5,289,2,114,31249,44.7,서대문구,기타지역
2631527.5,2235,4,311,63359,44.7,서대문구,기타지역
665000,553,2,76,12441,44.7,서대문구,기타지역
15699687.25,2093,4,19,101384,44.7,서대문구,기타지역
4207143,1679,1,81,6875,44.7,서대문구,기타지역
1910211.5,915,3,127,32696,44.7,서대문구,기타지역
5012127.5,2855,1,163,10125,44.7,서대문구,기타지역
968610,799,1,5,32111,44.7,서대문구,기타지역
2631527.5,2235,4,311,63359,44.7,서대문구,기타지역
8674671.333,2695,5,264,87933,44.7,서대문구,기타지역
1696979,625,2,598,62629,44.7,서대문구,기타지역
514706,1274,2,66,57060,44.7,서대문구,기타지역
5150898.75,2695,4,264,107341,44.7,서대문구,기타지역
9989966.667,1946,13,103,40264,44.7,서대문구,기타지역
8309223.778,1946,11,103,61534,44.7,서대문구,기타지역
15699687.25,2093,4,19,101384,44.7,서대문구,기타지역
15699687.25,2093,4,19,101384,44.7,서대문구,기타지역
12335798.75,1226,4,255,113778,44.7,서대문구,기타지역
14589721,9032,7,422,48438,44.7,서대문구,기타지역
39453140.17,989,29,19502,63988,44.7,서대문구,기타지역
20054111.5,355,4,6,82787,44.7,서대문구,기타지역
11418210.5,1226,5,255,105088,44.7,서대문구,기타지역
7331595.889,1850,21,446,126744,44.7,서대문구,기타지역
12991529.29,9032,7,422,47192,44.7,서대문구,기타지역
543800,799,1,5,35934,44.7,서대문구,기타지역
11163441,987,1,242,46373,44.7,서대문구,기타지역
36527784.67,1686,5,8,62470,44.7,서대문구,기타지역
3298732,2855,1,163,8540,44.7,서대문구,기타지역
20344020,355,5,6,63464,44.7,서대문구,기타지역
21609523.25,484,15,196,34167,44.7,서대문구,기타지역
22656927.25,1383,2,470,24795,44.7,서대문구,기타지역
6506634.5,2092,5,42,27515,44.7,서대문구,기타지역
11796780.14,990,8,366,22215,44.7,서대문구,기타지역
3515555.25,3014,6,65,73367,44.7,서대문구,기타지역
11133941,778,1,92,5702,44.7,서대문구,기타지역
6449052.2,818,6,217,92240,44.7,서대문구,기타지역
4639073,1043,1,54,37570,44.7,서대문구,기타지역
7082719.4,1193,14,256,24540,44.7,서대문구,기타지역
25962215.25,300,7,2042,22607,44.7,서대문구,기타지역
1477143,1679,1,81,6324,44.7,서대문구,기타지역
9351901.4,281,6,407,8601,44.7,서대문구,기타지역
5150898.75,2695,4,264,107341,44.7,서대문구,기타지역
18165013,2297,2,336,21137,44.7,서대문구,기타지역
7858305.778,1850,26,446,111149,44.7,서대문구,기타지역
10420434.67,655,2,92,7716,44.7,서대문구,기타지역
39453140.17,989,29,19502,63988,44.7,서대문구,기타지역
8603494.167,348,6,2,132722,44.7,서대문구,기타지역
8603494.167,348,6,2,132722,44.7,서대문구,기타지역
15903436.3,484,13,196,36058,44.7,서대문구,기타지역
10180427.5,106,5,430,8173,44.7,서대문구,기타지역
5906912,550,1,39,19664,44.7,서대문구,기타지역
4407005.5,1422,5,237,44502,44.7,서대문구,기타지역
9284670,106,5,430,9762,44.7,서대문구,기타지역
2198150.25,2235,4,311,76835,44.7,서대문구,기타지역
8674671.333,2695,5,264,87933,44.7,서대문구,기타지역
2631527.5,2235,4,311,63359,44.7,서대문구,기타지역
23231698.2,2571,9,118,20300,44.7,서대문구,기타지역
1696979,625,2,598,62629,44.7,서대문구,기타지역
3515555.25,3014,6,65,73367,44.7,서대문구,기타지역
1849194,2754,1,63,112526,44.7,서대문구,기타지역
11597872,3131,6,507,540168,44.7,서대문구,기타지역
5730000,257,3,34,26793,44.7,서대문구,기타지역
740196,1274,3,66,52249,44.7,서대문구,기타지역
9531640,2557,6,188,89241,44.7,서대문구,기타지역
2935000.4,3014,5,65,86409,44.7,서대문구,기타지역
1483808,625,3,598,53304,44.7,서대문구,기타지역
1483808,625,3,598,53304,44.7,서대문구,기타지역
24342664.33,759,10,90,14379,44.7,서대문구,기타지역
7822419,348,6,2,106210,44.7,서대문구,기타지역
7822419,348,6,2,106210,44.7,서대문구,기타지역
14972813.25,2093,6,19,86775,44.7,서대문구,기타지역
6506634.5,2092,5,42,27515,44.7,서대문구,기타지역
11504077,467,3,79,2186,44.7,서대문구,기타지역
2099505,433,2,56,973,44.7,서대문구,기타지역
6933775,1043,2,54,36123,44.7,서대문구,기타지역
10615430,2416,2,179,18843,44.7,서대문구,기타지역
8558306.8,720,13,4428,114677,44.7,서대문구,기타지역
33157539,1686,5,8,49317,44.7,서대문구,기타지역
2532036,433,2,56,1709,44.7,서대문구,기타지역
6936367.889,1438,13,260,52475,44.7,서대문구,기타지역
14960446.28,3499,26,160,138908,44.7,서대문구,기타지역
8413761,720,11,4428,111604,44.7,서대문구,기타지역
23515295.5,300,6,2042,22108,44.7,서대문구,기타지역
12660055.6,2557,4,188,90468,44.7,서대문구,기타지역
11683244,3587,1,88,59808,44.7,서대문구,기타지역
1849194,2754,1,63,112526,44.7,서대문구,기타지역
6340806.667,1438,11,260,69366,44.7,서대문구,기타지역
1792605.5,915,3,127,31261,44.7,서대문구,기타지역
18853337,2297,2,336,20859,44.7,서대문구,기타지역
6235385,257,2,34,25316,44.7,서대문구,기타지역
12606773,3131,5,507,571189,44.7,서대문구,기타지역
2594265,1436,2,20,41528,44.7,서대문구,기타지역
2198150.25,2235,4,311,76835,44.7,서대문구,기타지역
2594265,1172,2,16,28399,44.7,서대문구,기타지역
5489102.5,2092,3,42,30051,44.7,서대문구,기타지역
1483808,625,3,598,53304,44.7,서대문구,기타지역
10209740.2,281,5,407,9379,44.7,서대문구,기타지역
9872430.667,655,2,92,7579,44.7,서대문구,기타지역
2506452,2754,1,63,78887,44.7,서대문구,기타지역
728873,2603,1,46,13365,44.7,서대문구,기타지역
23589897.17,759,8,90,20750,44.7,서대문구,기타지역
3120045,1436,3,20,40340,44.7,서대문구,기타지역
2935000.4,3014,5,65,86409,44.7,서대문구,기타지역
6882488,550,1,39,19648,44.7,서대문구,기타지역
23349826.6,2571,7,118,25064,44.7,서대문구,기타지역
23067393.75,1383,2,470,25900,44.7,서대문구,기타지역
2198150.25,2235,4,311,76835,44.7,서대문구,기타지역
2198150.25,2235,4,311,76835,44.7,서대문구,기타지역
2679653.6,1193,11,256,36700,44.7,서대문구,기타지역
1696979,625,2,598,62629,44.7,서대문구,기타지역
2071202,1167,1,23,13018,44.7,서대문구,기타지역
14473981.72,3499,22,160,166316,44.7,서대문구,기타지역
14473981.72,3499,22,160,166316,44.7,서대문구,기타지역
2506452,2754,1,63,78887,44.7,서대문구,기타지역
1492001,1167,1,23,13997,44.7,서대문구,기타지역
2631527.5,2235,4,311,63359,44.7,서대문구,기타지역
11527846,467,2,79,2191,44.7,서대문구,기타지역
6936367.889,1438,13,260,52475,44.7,서대문구,기타지역
3753553,778,1,92,5377,44.7,서대문구,기타지역
2198150.25,2235,4,311,76835,44.7,서대문구,기타지역
11683244,3587,1,88,59808,44.7,서대문구,기타지역
4407005.5,1422,5,237,44502,44.7,서대문구,기타지역
570423,2603,1,46,12667,44.7,서대문구,기타지역
3120045,1172,3,16,27867,44.7,서대문구,기타지역
6218200.833,818,8,217,94962,44.7,서대문구,기타지역
41526713,989,22,19502,89881,44.7,서대문구,기타지역
