"상권코드","기준년월코드","상권코드명","서비스업종코드.x","서비스업종코드명.x","평균영업개월수","X1년이하생존율","X1.2년생존율","X2.3년생존율","X3.5년생존율","X5년이상생존율","당월매출금액","남성매출비율","여성매출비율","연령대10매출비율","연령대20매출비율","연령대30매출비율","연령대40매출비율","연령대50매출비율","연령대60이상매출비율","남성매출금액","여성매출금액","연령대10매출금액","연령대20매출금액","연령대30매출금액","연령대40매출금액","연령대50매출금액","연령대60이상매출금액","점포수.x","총상주인구수","남성상주인구수","여성상주인구수","연령대10상주인구수","연령대20상주인구수","연령대30상주인구수","연령대40상주인구수","연령대50상주인구수","연령대60이상상주인구수","서비스업종코드.y","서비스업종코드명.y","점포수.y","유사업종점포수","총직장인구수","남성직장인구수","여성직장인구수","연령대10직장인구수","연령대20직장인구수","연령대30직장인구수","연령대40직장인구수","연령대50직장인구수","연령대60이상직장인구수","총유동인구수","남성유동인구수","여성유동인구수","연령대10유동인구수","연령대20유동인구수","연령대30유동인구수","연령대40유동인구수","연령대50유동인구수","연령대60이상유동인구수"
1098,201803,"영등포로5길","CS100009","커피음료",65,0,0,0,0,0,46592494,46.9,53.1,1,30.7,44.8,13.6,6.8,3.1,19693735,20739746,333414,11816032,18352564,5732072,2925717,1273683,7,838,461,377,97,103,122,132,159,225,"CS100009","커피음료",8,9,438,283,155,0,51,72,98,127,90,14484,8851,5633,101,3086,4323,2812,2356,1807
1100,201803,"영등포로62길","CS100009","커피음료",10,100,100,100,100,0,35749333,48.3,51.7,1.1,48.9,29.4,8.5,10,2.1,15465333,17568667,443333,15943333,8882000,3220000,3651333,894000,1,1094,583,511,119,195,243,168,155,214,"CS100009","커피음료",2,2,177,54,123,0,31,45,74,21,6,28076,14249,13828,2966,7743,6646,4358,3746,2618
1101,201803,"영등포로64길","CS100009","커피음료",8,0,0,0,0,0,3160448,45.7,54.3,8.6,16.2,11.1,54.3,7.4,2.4,1529501,1630947,152169,682813,308241,1654358,206795,156072,1,3014,1474,1540,515,436,480,480,492,611,"CS100009","커피음료",1,1,145,81,64,0,20,34,26,55,10,64994,36396,28598,6538,11105,12181,11866,12625,10680
1103,201803,"영등포로72길","CS100009","커피음료",22,0,0,0,0,0,316870,67.4,32.6,5.6,33.7,41.6,15.7,0,3.4,217254,99616,6697,116924,130522,54273,0,8454,1,1834,933,901,193,285,282,291,304,479,"CS100009","커피음료",1,2,244,121,123,1,23,59,46,56,59,64064,33525,30539,3776,15450,12202,11668,11819,9148
1104,201803,"영등포로80길","CS100009","커피음료",173,100,100,100,0,0,80063725,44.9,55.1,1.4,39.1,23.3,20.8,10.6,4.9,27986028,43090058,1133871,25843295,15732602,17121943,7190454,4053918,10,5872,2928,2944,588,911,914,881,1027,1551,"CS100009","커피음료",6,9,2895,1662,1233,7,309,395,533,890,761,311213,154275,156937,19057,75478,58155,58184,56302,44038
1105,201803,"영등포로84길","CS100009","커피음료",28,100,100,100,0,0,70575171,45.4,54.6,1.1,49.2,20.5,13.8,11.8,3.7,28002261,36470956,850481,26241000,12935836,12958854,8709444,2777602,4,2333,1194,1139,210,443,398,362,404,516,"CS100009","커피음료",4,4,615,196,419,2,78,130,142,169,94,136904,66431,70473,6825,38350,25299,24553,23764,18114
1106,201803,"영신로17길","CS100009","커피음료",30,0,0,0,0,0,29877120,44,56,3.8,37.6,28.8,18,9.3,2.5,12726332,15372911,881614,9654774,7988559,5428122,3324793,821382,3,408,220,188,28,83,75,57,67,98,"CS100009","커피음료",2,3,57,36,21,0,9,8,18,12,10,24039,15019,9020,1915,7894,4082,3636,3875,2637
1107,201803,"영신로19길","CS100009","커피음료",38,0,0,0,0,0,60861292,57.9,42.1,2.8,41.3,30.9,16,7.4,1.6,30053826,25424304,1951983,21394134,17068174,8992395,4959968,1111478,3,285,167,118,11,57,54,46,48,69,"CS100009","커피음료",1,3,91,40,51,0,10,10,40,21,10,27313,16922,10390,2345,8908,4670,4062,4252,3077
1111,201803,"영신로57길","CS100009","커피음료",4,0,0,0,0,0,4690300,35.3,64.7,0,17.6,17.6,42.6,17.6,4.4,1274500,2837800,0,651500,851500,1671300,678000,260000,1,624,292,332,88,169,119,96,70,82,"CS100009","커피음료",2,2,159,103,56,1,15,32,47,40,24,14219,7238,6981,482,3355,3841,2535,2290,1716
1114,201803,"영중로42길","CS100009","커피음료",40,0,0,0,0,0,14129830,35.5,64.5,2,48.9,26.7,14.5,5.1,2.9,4321276,8467688,189696,5627889,3467730,2200631,807170,495847,2,20,8,12,0,6,6,1,2,5,"CS100009","커피음료",2,2,5,1,4,0,0,2,1,1,1,41154,19661,21493,2397,14377,9667,5975,4962,3777
1116,201803,"오금로11길","CS100009","커피음료",122,50,50,50,0,0,61144123,52.7,47.3,0.9,40.3,29.6,17.3,8.8,3,27662131,24836368,556949,19231860,16289092,9965370,4323346,2131881,2,1326,650,676,143,196,365,244,163,215,"CS100009","커피음료",4,5,527,343,184,6,67,127,118,119,90,134145,71311,62834,5742,40259,32697,23667,18326,13456
1117,201803,"오금로31길","CS100009","커피음료",26.5,100,100,100,0,0,17665800,48.3,51.7,0,15.5,22,31.3,28.7,2.6,6998638,8707315,0,1677871,3399699,5436187,4684219,507979,4,1373,688,685,317,216,171,268,232,169,"CS100009","커피음료",6,7,141,85,56,0,17,34,32,28,30,7764,3827,3937,1829,826,999,1531,1685,894
1118,201803,"오금로32길","CS100009","커피음료",8,0,0,0,0,0,2699498,47,53,9.4,8.5,33.9,39.8,5.2,3.3,1185900,1513598,198816,269913,731673,1254878,158127,86091,1,1078,527,551,231,168,130,177,205,167,"CS100009","커피음료",1,1,24,12,12,0,1,1,4,11,7,2977,1338,1639,713,448,478,433,507,399
1119,201803,"오금로35길","CS100009","커피음료",47,0,0,0,0,0,20510370,37.2,62.8,2,32.8,30.5,18.4,12.8,3.3,6242222,10756296,221481,3943704,5157778,3979260,2969629,726667,2,1217,610,607,155,191,224,159,207,281,"CS100009","커피음료",3,3,881,423,458,8,105,152,207,302,107,18999,10016,8983,2328,3154,3206,3044,3815,3452
1120,201803,"오금로36길","CS100009","커피음료",317,100,100,100,50,50,88167614,46.3,53.7,1.5,27.8,32,19.6,13.2,5.9,36921488,41643521,687041,19225420,23664290,15172626,13583746,6231884,11,2223,1149,1074,311,383,395,347,367,420,"CS100009","커피음료",15,16,1140,728,412,4,153,256,323,268,136,98725,52837,45888,6083,17297,20611,20172,20576,13986
1121,201803,"오금로46길","CS100009","커피음료",318,0,0,0,0,0,55737227,47.6,52.4,3.4,19.4,23.3,28.4,17.3,8.1,22795327,27826407,1173902,8824783,11499338,15148861,9619308,4355549,9,3047,1489,1558,586,472,449,517,485,538,"CS100009","커피음료",13,16,2276,1426,850,14,361,607,640,430,224,75972,37532,38440,9718,13128,12818,13547,15063,11699
1123,201803,"오류로8길","CS100009","커피음료",180,100,0,0,0,0,55010116,45.6,54.4,3.8,37.1,29,19.4,7.5,3.2,23958698,27959225,1418397,18191856,15303213,10839375,4341569,1823514,4,2871,1445,1426,390,362,418,402,483,816,"CS100009","커피음료",2,3,246,113,133,1,36,61,68,47,33,90729,44044,46685,4778,20759,19194,15581,15877,14540
1125,201803,"오목로54길","CS100009","커피음료",195.5,100,100,66.67,66.67,33.33,53052144,44.2,55.8,2.7,30.1,18.1,28.1,15.5,5.5,22224908,25890692,1162662,12666901,7830308,14450198,9110659,2894873,13,4766,2320,2446,943,663,569,851,837,903,"CS100009","커피음료",18,18,778,344,434,6,94,128,183,190,177,66145,32852,33292,7046,15671,12577,13146,10134,7572
1126,201803,"오패산로13길","CS100009","커피음료",76,50,50,50,0,0,15016306,50.7,49.3,2.7,24.2,28.2,21.1,18.9,4.7,6370532,7334516,324527,2883380,3652824,3216837,2891875,735606,3,383,196,187,40,43,43,61,65,131,"CS100009","커피음료",3,4,124,68,56,0,28,27,29,29,11,23970,11811,12159,2727,3762,5123,4820,3956,3584
1127,201803,"오패산로19길","CS100009","커피음료",7,0,0,0,0,0,7283872,36.5,63.5,1.1,35.2,30.1,21.8,7.8,4,2766092,4517780,36564,2303954,2134746,1868888,561466,378254,1,638,331,307,55,84,78,93,128,200,"CS100009","커피음료",1,1,91,49,42,0,9,31,33,13,5,40584,18389,22195,4724,7442,6643,7530,6981,7264
1128,201803,"오패산로30길","CS100009","커피음료",34,0,0,0,0,0,6446426,39.2,60.8,1.1,19.8,42.9,21.7,10.4,4.2,2477125,3621385,34797,1233200,2487422,1393153,703095,246844,2,1557,762,795,226,191,223,231,262,424,"CS100009","커피음료",2,2,141,85,56,0,18,28,38,21,36,18820,8971,9849,984,3974,3684,3710,3263,3205
1129,201803,"오패산로31길","CS100009","커피음료",11,0,0,0,0,0,2305161,38.1,61.9,13.9,48.3,24.1,5,8.7,0,681854,1623307,205597,1095000,572550,59207,372807,0,1,1434,691,743,167,190,228,225,219,405,"CS100009","커피음료",1,1,59,39,20,4,19,10,15,4,7,110653,51057,59596,11595,32253,19529,16800,16914,13562
1130,201803,"오패산로3길","CS100009","커피음료",89,66.67,66.67,66.67,33.33,33.33,10085180,56.5,43.5,1.8,22.7,27.4,22,21.5,4.6,3847353,3503390,104659,1433048,1921036,1861208,1575318,455474,3,2233,1084,1149,313,274,319,368,363,596,"CS100009","커피음료",5,5,1113,534,579,11,252,306,292,181,71,85368,41037,44330,7426,17503,16153,15985,14721,13580
1132,201803,"오패산로67길","CS100009","커피음료",47,100,0,0,0,0,51625087,38.2,61.8,2.5,46.1,24.7,12.9,10.9,2.8,18760517,29191080,1317575,22005193,11269064,6328223,5108488,1923058,2,1977,969,1008,184,323,379,356,310,425,"CS100009","커피음료",2,4,275,157,118,1,37,56,82,52,47,131453,67173,64280,6321,34720,22232,21510,26767,19902
1135,201803,"오현로31길","CS100009","커피음료",48,0,0,0,0,0,4928415,42.4,57.6,0,35.3,25.1,20.1,19.5,0,2066955,2861460,0,1248185,1068745,1237465,1374020,0,1,3528,1781,1747,549,473,491,600,601,814,"CS100009","커피음료",1,2,1209,864,345,1,92,153,351,423,189,43598,20468,23130,3671,8088,5234,8435,8137,10032
1136,201803,"오현로32길","CS100009","커피음료",112,0,0,0,0,0,37031401,39.7,60.3,2.9,28.9,30.7,24.9,8.6,4,14857754,22173647,1054949,9642070,11360683,10134191,3172886,1666622,4,465,235,230,95,59,58,87,67,99,"CS100009","커피음료",2,5,283,181,102,0,28,27,66,102,60,32045,14063,17982,2765,4630,5682,6291,6599,6078
1138,201803,"옥인6길","CS100009","커피음료",22,50,50,0,0,0,2176692,69.4,30.6,0,21.8,51.7,13.2,4.6,8.6,1071429,462406,0,248120,729323,225564,45113,285714,1,1283,597,686,254,173,184,247,192,233,"CS100009","커피음료",2,2,22,18,4,0,3,3,3,5,8,7856,1931,5925,2344,2015,1050,1007,769,671
1139,201803,"올림픽로32길","CS100009","커피음료",245,0,0,0,0,0,85473150,48.7,51.3,1.6,42.2,27.4,15.9,8.8,4,34034838,41081896,1101438,29200944,20950661,12627957,8334660,2901077,10,4459,2115,2344,526,690,1029,679,735,800,"CS100009","커피음료",7,10,914,496,418,17,173,231,176,185,132,99292,53691,45601,4295,27315,26093,15910,14751,10929
1142,201803,"올림픽로35길","CS100009","커피음료",266,100,75,50,50,25,95854903,48.7,51.3,2.2,23.3,28.8,25.9,11.6,8.3,41950370,43663634,1190374,16782422,23786321,23765577,11312579,8776733,7,1815,896,919,307,237,250,274,329,418,"CS100009","커피음료",9,12,648,288,360,3,83,145,161,139,117,16298,7511,8787,1134,2436,4137,3365,2478,2748
1143,201803,"올림픽로4길","CS100009","커피음료",37,0,0,0,0,0,15687050,39.4,60.6,0,2.7,26.8,29.5,19.8,21.1,3309353,11971223,0,312950,3464029,2143885,1190647,8169065,2,289,126,163,32,41,38,42,49,87,"CS100009","커피음료",2,2,146,85,61,0,15,21,33,32,45,761,206,555,210,28,110,143,115,155
1144,201803,"올림픽로62길","CS100009","커피음료",43,0,0,0,0,0,7316743,47.8,52.2,1.3,53,20.6,10.7,5.8,8.7,2649218,4119561,80313,3917013,1289048,455144,348527,678733,2,1186,582,604,87,182,203,187,217,310,"CS100009","커피음료",3,3,111,78,33,0,15,19,39,25,13,62628,31268,31360,2798,18360,13179,9939,10675,7676
1145,201803,"올림픽로92길","CS100009","커피음료",82,0,0,0,0,0,38774273,34.8,65.2,0.9,35.6,33,19.9,8.2,2.3,15607665,21146983,266557,11613090,10410160,8551987,3867031,2045825,6,6767,3360,3407,990,878,1216,1070,1130,1483,"CS100009","커피음료",5,6,595,297,298,2,98,175,175,122,23,92035,45965,46070,4867,18025,20050,15859,18103,15131
1146,201803,"올림픽로98길","CS100009","커피음료",366,75,50,0,0,0,114287669,41.2,58.8,3.2,30,29,20.1,13,4.7,45949649,60194673,2719030,26396217,28624930,24838612,17232242,6333292,9,7211,3615,3596,1009,978,1249,1172,1245,1558,"CS100009","커피음료",8,11,614,242,372,2,82,143,164,130,93,180931,90939,89992,12192,34814,36070,35150,33005,29701
1147,201803,"와우산로29길","CS100009","커피음료",245.5,90,70,70,60,30,293464321,33.6,66.4,4.6,56.1,25.5,8.2,4.6,1,89264510,184739138,11871199,155068491,68878923,22242185,12704852,3238000,15,823,395,428,78,206,189,128,76,146,"CS100009","커피음료",26,29,227,147,80,1,57,48,59,39,23,68176,28632,39544,9262,34023,13625,6370,3162,1732
1148,201803,"와우산로29나길","CS100009","커피음료",81,100,75,75,50,25,138908469,31.3,68.7,9.3,60,17.3,7.9,4.7,0.7,38842963,91214422,11136142,79369206,22211193,10205383,6054318,1081144,8,495,233,262,39,186,109,55,42,64,"CS100009","커피음료",16,17,71,33,38,0,16,19,22,8,6,68747,28572,40175,9478,35987,12771,5991,2968,1552
1149,201803,"와우산로30길","CS100009","커피음료",58,66.67,33.33,33.33,33.33,33.33,21005347,43.5,56.5,6.7,49,21.7,12.7,8.4,1.6,8929794,10164348,896359,8752304,5047777,2541431,1423631,432642,4,1229,625,604,112,376,253,172,150,166,"CS100009","커피음료",8,9,192,85,107,0,53,76,40,18,5,73619,34250,39368,12208,38249,11443,6434,3540,1745
1150,201803,"와우산로3길","CS100009","커피음료",115,0,0,0,0,0,61118480,24.2,75.8,7.4,63.6,16.4,6.1,5.7,0.8,16635181,44483299,3199967,39392234,11926603,3549759,2585296,464621,9,1344,649,695,117,282,341,201,156,247,"CS100009","커피음료",10,11,86,57,29,0,9,36,22,14,5,43533,21036,22497,1746,19192,11958,4755,3207,2675
1151,201803,"왕산로22길","CS100009","커피음료",44,100,100,100,0,0,13205058,32.6,67.4,2.6,32.4,25.2,20.3,11.8,7.7,4818003,8387055,185152,3886652,3483258,3252862,1294819,1102315,3,2050,1032,1018,159,491,471,313,281,335,"CS100009","커피음료",3,3,595,411,184,2,33,95,86,144,235,81452,45860,35593,7620,24554,14928,13760,11334,9257
1153,201803,"왕산로30길","CS100009","커피음료",57,0,0,0,0,0,14183245,43.2,56.8,0.4,39.1,21.5,23.2,12.5,3.3,5554065,7831386,70047,4240990,2722886,3666500,2066799,618230,3,1295,648,647,101,183,190,162,225,434,"CS100009","커피음료",2,2,117,57,60,0,14,16,41,23,23,80558,40747,39812,925,11240,10368,11179,16725,30122
1154,201803,"왕산로32길","CS100009","커피음료",49,0,0,0,0,0,16773488,40.7,59.3,1,32,32,19.9,12.2,2.9,6411116,9463728,203751,4353784,4882852,3577647,2270940,585871,4,819,410,409,80,149,122,108,121,239,"CS100009","커피음료",4,5,62,10,52,0,14,18,9,17,4,17712,9042,8670,121,3305,2999,2646,3814,4826
1156,201803,"왕산로3길","CS100009","커피음료",80.5,0,0,0,0,0,63499397,45.4,54.6,1.3,40.6,29.2,12.4,13.4,3.2,23351956,30905084,715217,18431530,17362151,7639390,8202209,1906547,4,748,417,331,78,126,134,115,116,179,"CS100009","커피음료",4,5,203,90,113,0,38,54,49,42,20,13064,7217,5847,962,3719,2615,2035,2021,1712
1157,201803,"왕산로45길","CS100009","커피음료",48,0,0,0,0,0,2722796,0,100,0,0,0,100,0,0,0,2722796,0,0,0,2722796,0,0,1,1744,922,822,149,180,237,275,344,559,"CS100009","커피음료",3,3,637,318,319,2,105,214,145,110,61,57101,29083,28018,2079,14477,10316,8631,10107,11491
1158,201803,"왕십리로14길","CS100009","커피음료",36,100,66.67,66.67,33.33,33.33,77433884,37.7,62.3,1,43.6,30.5,13.4,8,3.4,24741055,37914236,568063,25282153,20617201,8038929,5708719,2440229,4,722,368,354,72,139,139,106,120,146,"CS100009","커피음료",7,8,994,645,349,2,88,163,233,308,200,31907,16994,14912,546,7319,7459,6255,5758,4569
1162,201803,"왕십리로26길","CS100009","커피음료",186,100,0,0,0,0,120875239,41.5,58.5,3.3,43.9,25,13.7,11,3.1,45837894,63078376,2766593,44166122,27573998,16288200,14437405,3683954,9,3174,1610,1564,394,549,483,509,532,707,"CS100009","커피음료",8,13,3584,2499,1085,14,588,814,968,743,457,195311,98971,96341,11399,57878,35794,30944,36049,23247
1163,201803,"왕십리로30길","CS100009","커피음료",125,100,100,100,100,100,32047821,50.4,49.6,11.1,39.2,25.1,13.7,7.6,3.2,13678917,14515605,2239119,9928603,7638016,4402789,2845279,1140717,6,3152,1589,1563,402,538,507,499,524,682,"CS100009","커피음료",6,8,1002,404,598,7,184,266,224,204,117,162569,82072,80496,11405,42131,28448,26898,33325,20362
1166,201803,"왕십리로33길","CS100009","커피음료",39,0,0,0,0,0,1321678,44.4,55.6,0,19.4,58.3,5.6,16.7,0,454545,660839,0,143357,552448,73427,346154,0,1,1001,494,507,93,176,166,179,150,237,"CS100009","커피음료",1,1,43,21,22,0,5,12,12,10,4,36876,16657,20219,2117,9169,8338,6076,5862,5313
1167,201803,"왕십리로5길","CS100009","커피음료",93,100,100,100,100,100,70055147,35.5,64.5,2.5,55,23.2,8.4,8.9,2,20617050,40353538,1165644,32570161,13743515,4905191,7551942,1034135,4,1287,622,665,161,187,217,232,207,283,"CS100009","커피음료",11,11,773,405,368,4,159,227,164,119,100,85368,44134,41235,3652,22925,19822,14547,14279,10143
1168,201803,"왕십리로6길","CS100009","커피음료",118,100,100,100,100,100,126585400,47.8,52.2,2,36.7,27.7,21.6,8.1,3.9,50002408,58789682,2017883,38398166,31072842,22965782,9525043,4812379,7,1661,869,792,251,253,268,299,274,316,"CS100009","커피음료",8,10,876,541,335,2,108,218,254,206,88,73822,40556,33266,3366,17785,18489,14616,11808,7759
1169,201803,"왕십리로8길","CS100009","커피음료",75,100,100,100,100,100,71175865,44.9,55.1,2.6,39.4,25.1,19.6,8.9,4.4,27342847,36528229,1512763,24586496,16813207,12121894,5970961,2865755,5,553,287,266,55,102,104,86,91,115,"CS100009","커피음료",5,7,243,142,101,1,34,53,79,62,14,21973,11887,10086,1342,5137,5199,4127,3619,2549
1174,201803,"용답중앙11다길","CS100009","커피음료",26,100,0,0,0,0,10289151,52.4,47.6,1.1,34.2,36.7,17,6.6,4.5,4985389,5303762,110505,3498195,3589714,1705284,1015966,369487,1,412,194,218,29,92,70,47,81,93,"CS100009","커피음료",1,2,332,272,60,0,91,85,47,55,54,3247,1413,1834,130,1023,636,517,501,439
1175,201803,"용답중앙13길","CS100009","커피음료",136,100,0,0,0,0,50542740,45.6,54.4,1.6,37,33.1,17.2,8,3.2,18364230,27138842,606225,15176357,16129293,7654175,4419163,1517860,5,1405,672,733,153,270,242,201,244,295,"CS100009","커피음료",5,7,425,297,128,0,108,103,77,79,58,8664,4357,4306,300,2490,1618,1468,1507,1281
1176,201803,"용답중앙길","CS100009","커피음료",309,100,50,0,0,0,115907861,48.8,51.2,1.1,32.3,29.1,20.5,12.1,4.8,47614528,53734367,925947,31609667,27641602,21638851,14116418,5416413,8,6940,3512,3428,859,1038,1050,1143,1235,1615,"CS100009","커피음료",7,11,1963,1237,726,4,374,655,381,315,234,105583,53900,51683,4578,29849,19733,18249,18060,15114
1178,201803,"용마산로115길","CS100009","커피음료",263,0,0,0,0,0,121721270,48.2,51.8,1.6,36.7,31,14.9,11.5,4.2,59742239,54787838,1481551,38054479,33557127,16501879,16161956,8773085,10,2321,1179,1142,274,328,406,354,411,548,"CS100009","커피음료",7,11,763,361,402,0,130,196,192,141,104,74702,38895,35808,2728,13395,13677,12475,18906,13521
1179,201803,"용마산로117길","CS100009","커피음료",12,0,0,0,0,0,2651724,19.2,80.8,3,17.7,47.1,22,8.7,1.5,386207,2033103,103448,532414,1018621,406207,303448,55172,1,832,438,394,103,119,127,109,149,225,"CS100009","커피음료",2,2,568,329,239,7,53,74,84,177,173,26261,13083,13178,1512,4253,5142,4490,6425,4438
1181,201803,"용마산로45길","CS100009","커피음료",5,0,0,0,0,0,3738054,35.5,64.5,0.5,45.8,21.1,17.8,10.5,4.4,1314050,2198772,7820,1386954,692152,666371,524615,234911,1,2005,988,1017,225,256,289,299,307,629,"CS100009","커피음료",3,3,83,28,55,0,17,19,30,17,0,33534,17012,16522,1040,6715,7405,5657,7595,5121
1182,201803,"우사단로10길","CS100009","커피음료",105,100,100,100,100,100,46519589,42,58,1.4,64.5,28,2.5,3.3,0.3,15970777,26853809,496971,25430428,11227172,4065126,1501096,103795,5,2983,1575,1408,285,443,583,485,448,739,"CS100009","커피음료",9,9,116,68,48,0,17,30,24,26,19,85544,45922,39622,434,28564,25495,15484,9498,6069
1183,201803,"우사단로2길","CS100009","커피음료",64,0,0,0,0,0,41408077,45,55,0.2,34,46.7,12.1,5.5,1.5,17979006,20469200,36459,11415450,19225204,4276010,2891575,603509,3,1382,659,723,162,229,211,244,204,332,"CS100009","커피음료",4,4,64,45,19,0,4,7,20,18,15,46382,28268,18114,3205,20002,9767,5604,4236,3568
1186,201803,"우이천로4라길","CS100009","커피음료",123,0,0,0,0,0,12604182,37.7,62.3,1,21.5,25.7,24.3,18.3,9.2,4174242,7444751,72692,2063898,2903621,2887589,2584638,1106559,7,8452,4169,4283,1460,1090,1152,1387,1365,1998,"CS100009","커피음료",6,6,563,282,281,2,79,108,171,118,85,89272,44417,44855,2613,15679,16247,19283,19677,15773
1187,201803,"원효로19길","CS100009","커피음료",210,100,100,100,100,100,18803119,47.6,52.4,4.6,25.2,27.9,22.8,13.5,6,7901160,7776872,486779,3640566,3942255,4072208,2329708,1206517,3,910,453,457,130,164,172,144,136,164,"CS100009","커피음료",3,5,490,346,144,0,60,180,136,69,45,37128,20874,16254,3896,5643,9685,8250,5746,3909
1189,201803,"원효로35길","CS100009","커피음료",4,0,0,0,0,0,1916543,65.8,34.2,0,53.8,32,4.7,8.4,1.1,1123120,793423,0,970482,663509,155805,118911,7836,1,1352,632,720,202,189,195,236,188,342,"CS100009","커피음료",1,1,341,239,102,8,34,92,109,59,39,32218,17437,14781,1621,6004,8283,7574,5150,3587
1191,201803,"원효로41길","CS100009","커피음료",8,0,0,0,0,0,15830710,57.6,42.4,4.5,32.7,39.4,14.5,7.3,1.6,8299787,5513423,560000,4534649,5454342,2064972,1033078,166169,2,895,420,475,129,102,132,163,132,237,"CS100009","커피음료",2,2,1392,1020,372,0,78,144,239,565,366,28318,18184,10134,640,6093,7299,6655,4614,3016
1192,201803,"원효로53길","CS100009","커피음료",57,0,0,0,0,0,9311945,58.4,41.6,2.6,28.3,27.6,28.5,9.5,3.5,3466074,2363456,169725,1393256,1413400,1983523,673300,196325,1,1167,610,557,132,155,193,189,177,321,"CS100009","커피음료",2,2,347,210,137,1,30,64,79,53,120,40304,26149,14156,850,8072,9498,8853,7702,5329
1193,201803,"원효로71길","CS100009","커피음료",16,0,0,0,0,0,4393204,53.3,46.7,0,17.8,11.2,15.5,28.8,26.7,2650485,1354369,0,665049,160194,398058,1514563,1266990,1,778,372,406,87,129,132,116,116,198,"CS100009","커피음료",1,1,192,113,79,0,26,47,66,41,12,3200,2039,1161,22,585,1238,511,492,351
1194,201803,"원효로89길","CS100009","커피음료",133,0,0,0,0,0,35716357,50.1,49.9,1.9,31.8,31.1,22.2,10.1,2.9,15743089,16090279,463775,9205144,9996037,8015088,3182756,970571,6,584,297,287,49,105,93,93,107,137,"CS100009","커피음료",3,5,308,160,148,1,38,67,83,62,57,65355,37059,28295,6112,16771,16021,12020,8609,5822
