92,,11,서울특별시,1174,강동구,R07,입시학원,2015-06-01 00:00:00.0,22899100,0.218707,0.817607,0.632645,5.14854,26.2305,41.2346,18.7356,5.72441,1.25744,0.704478,4.66154,13.6072,32.8884,38.9555,9.18282,0
93,,11,서울특별시,1174,강동구,S02,의약/의료품,2015-06-01 00:00:00.0,56926400,0.957582,4.56063,7.68153,12.5287,12.0906,13.9985,13.5274,13.1375,21.4716,1.03848,24.4974,24.798,28.1398,17.8759,3.48518,0.122867
94,,11,서울특별시,1130,강북구,D03,사무/교육용품,2015-06-01 00:00:00.0,10049800,2.14568,10.4077,16.7048,17.0316,16.3473,16.9243,9.34591,3.71134,7.38134,2.84125,10.1556,23.4714,32.9877,24.8804,1.93131,3.73232
95,,11,서울특별시,1130,강북구,D05,선물/완구,2015-06-01 00:00:00.0,8062970,1.56836,2.63168,7.53427,13.869,15.2084,16.4484,18.4833,4.33842,16.0238,25.3032,7.60759,14.5485,29.7274,16.6376,2.28126,0
96,,11,서울특별시,1130,강북구,D06,스포츠/레져용품,2015-06-01 00:00:00.0,19335900,2.94548,8.65021,3.20484,5.7023,12.9195,28.1481,11.3561,14.5738,12.4998,0,12.7573,18.8448,20.6327,40.2829,7.09348,0.38888
97,,11,서울특별시,1130,강북구,D08,음/식료품소매,2015-06-01 00:00:00.0,18794800,0.954424,4.66784,10.3442,11.8891,13.1863,17.832,12.9502,12.7447,15.4312,1.46866,11.0204,20.323,29.5558,28.5431,8.39901,0.690125
98,,11,서울특별시,1130,강북구,D09,의복/의류,2015-06-01 00:00:00.0,16261900,1.5446,7.22296,6.76129,9.05423,12.0249,16.6543,15.2148,14.1976,17.3062,0.0171774,6.10667,23.3061,33.1294,30.7462,6.4761,0.218317
99,,11,서울특별시,1130,강북구,D10,인테리어/소품,2015-06-01 00:00:00.0,19434200,0.569307,6.99742,8.47809,6.0247,9.69653,20.2433,12.9239,11.3015,23.7653,6.15239,15.1016,26.9532,29.0347,17.1909,5.56724,0
100,,11,서울특별시,1130,강북구,D15,패션잡화,2015-06-01 00:00:00.0,15273500,1.61911,4.64822,9.43455,11.0385,12.1381,20.8968,15.4145,10.9836,13.8242,0.919038,7.43115,27.0483,31.1265,26.0414,7.16007,0.273568
8901,,43,충청북도,0,,Q07,양식,2016-09-01 00:00:00.0,15473800,2.242,8.769,14.187,17.807,18.803,15.707,10.67,6.631,4.776,0.622,4.324,31.427,13.739,36.135,11.111,2.272
101,,11,서울특별시,1130,강북구,D16,화장품소매,2015-06-01 00:00:00.0,33890900,4.029,12.2864,14.5263,11.4828,14.7908,14.8938,9.57748,9.27394,8.95085,0.958397,7.62523,16.8714,26.9461,31.2526,13.6127,2.56065
102,,11,서울특별시,1130,강북구,F02,미용서비스,2015-06-01 00:00:00.0,12428800,3.37956,12.3243,15.9951,17.2626,17.9048,14.1797,8.07267,5.58727,5.29413,0.143383,6.15407,21.4507,28.1339,30.9925,11.9129,1.21259
103,,11,서울특별시,1130,강북구,F05,사우나/휴게시설,2015-06-01 00:00:00.0,17993100,0.507772,3.73908,6.94191,7.7101,12.7669,12.4416,22.467,15.5235,17.9021,5.60236,14.8981,18.302,28.5505,18.251,9.39956,4.99648
104,,11,서울특별시,1130,강북구,F10,차량관리,2015-06-01 00:00:00.0,35782200,0.25515,2.77357,7.65417,11.1088,15.8055,20.4451,9.61098,14.76,17.5031,1.34679,21.5367,32.1631,31.5482,12.856,0.465598,0
105,,11,서울특별시,1130,강북구,O02,요가/단전/마사지,2015-06-01 00:00:00.0,61142300,8.66608,23.679,17.3701,20.8499,5.37179,7.49283,13.7838,0.836556,1.94999,3.79165,0,1.64491,7.12573,19.0728,45.2032,23.1617
